"","fire_names_manydays[j]","as.character(date_char)","X11_Ecoregions.1","Interpolated_FuelMap","SAPPS_aspect_inverted_atModelRes","SAPPS_Slope_ChrisArcmapprocess_modelres","X11_Ecoregions.2","X11_Ecoregions","spread_success","Area_expansion"
"249","Chestnut Knob","2016-11-06",5,1766,36.8526306152344,31.4966945648193,22.72,2.246962,1,1419.89699259298
"250","Chestnut Knob","2016-11-06",5,1529,62.8614196777344,24.7821254730225,22.72,2.246962,1,1419.89699259298
"251","Chestnut Knob","2016-11-06",5,1643,73.6851196289062,34.330638885498,22.72,2.246962,1,1419.89699259298
"252","Chestnut Knob","2016-11-06",5,1928,357.375671386719,67.2123947143555,22.72,2.246962,1,1419.89699259298
"253","Chestnut Knob","2016-11-06",5,1182,80.5852661132812,41.811882019043,22.72,2.246962,1,1419.89699259298
"254","Chestnut Knob","2016-11-06",5,1919,22.3541259765625,39.6743316650391,22.72,2.246962,1,1419.89699259298
"255","Chestnut Knob","2016-11-06",5,2572,10.4084777832031,53.7287330627441,22.72,2.246962,1,1419.89699259298
"256","Chestnut Knob","2016-11-06",5,1659,343.234893798828,40.825496673584,22.72,2.246962,1,1419.89699259298
"257","Chestnut Knob","2016-11-06",5,1539,336.901641845703,44.702579498291,22.72,2.246962,1,1419.89699259298
"258","Chestnut Knob","2016-11-06",5,1577,11.5296630859375,35.9549713134766,22.72,2.246962,1,1419.89699259298
"259","Chestnut Knob","2016-11-06",1,1550,88.17724609375,49.6174125671387,20.57,2.4853,1,1419.89699259298
"260","Chestnut Knob","2016-11-06",1,1885,83.2549743652344,42.531623840332,20.57,2.4853,1,1419.89699259298
"261","Chestnut Knob","2016-11-06",5,1867,37.6744995117188,22.2594261169434,22.72,2.246962,1,1419.89699259298
"262","Chestnut Knob","2016-11-06",5,1927,339.541015625,36.3413772583008,22.72,2.246962,1,1419.89699259298
"263","Chestnut Knob","2016-11-06",1,1567,349.663208007812,41.788444519043,20.57,2.4853,1,1419.89699259298
"264","Chestnut Knob","2016-11-06",5,1228,1.6654052734375,39.9953002929688,22.72,2.246962,1,1419.89699259298
"265","Chestnut Knob","2016-11-06",1,1175,42.3492431640625,55.0468864440918,20.57,2.4853,1,1419.89699259298
"266","Chestnut Knob","2016-11-06",1,1496,103.249267578125,18.4334011077881,20.57,2.4853,1,1419.89699259298
"267","Chestnut Knob","2016-11-06",1,1592,170.300842285156,39.4012794494629,20.57,2.4853,1,1419.89699259298
"268","Chestnut Knob","2016-11-06",1,1697,161.695373535156,43.345458984375,20.57,2.4853,1,1419.89699259298
"269","Chestnut Knob","2016-11-06",1,1604,117.590896606445,31.1025447845459,20.57,2.4853,1,1419.89699259298
"270","Chestnut Knob","2016-11-06",5,1470,265.818969726562,25.3885688781738,22.72,2.246962,1,1419.89699259298
"271","Chestnut Knob","2016-11-06",1,1702,182.473388671875,27.1098651885986,20.57,2.4853,1,1419.89699259298
"272","Chestnut Knob","2016-11-06",5,1175,190.051666259766,40.1620597839355,22.72,2.246962,1,1419.89699259298
"273","Chestnut Knob","2016-11-06",5,1445,181.309326171875,35.8680191040039,22.72,2.246962,1,1419.89699259298
"274","Chestnut Knob","2016-11-06",5,1548,149.569610595703,32.576530456543,22.72,2.246962,1,1419.89699259298
"275","Chestnut Knob","2016-11-06",1,1830,139.381820678711,53.8003845214844,20.57,2.4853,1,1419.89699259298
"276","Chestnut Knob","2016-11-06",5,2062,192.191909790039,46.1658554077148,22.72,2.246962,1,1419.89699259298
"277","Chestnut Knob","2016-11-06",5,2062,188.718292236328,40.1711921691895,22.72,2.246962,1,1419.89699259298
"278","Chestnut Knob","2016-11-06",5,2415,162.288604736328,29.3456401824951,22.72,2.246962,1,1419.89699259298
"279","Chestnut Knob","2016-11-06",5,2079,117.967910766602,32.6428565979004,22.72,2.246962,1,1419.89699259298
"280","Chestnut Knob","2016-11-06",5,1767,121.510955810547,34.5719680786133,22.72,2.246962,1,1419.89699259298
"281","Chestnut Knob","2016-11-06",5,2271,227.535217285156,38.642333984375,22.72,2.246962,1,1419.89699259298
"282","Chestnut Knob","2016-11-06",5,2196,240.943710327148,37.2429847717285,22.72,2.246962,1,1419.89699259298
"283","Chestnut Knob","2016-11-06",1,1902,195.611358642578,28.263916015625,20.57,2.4853,1,1419.89699259298
"284","Chestnut Knob","2016-11-06",5,2185,123.515609741211,37.3023300170898,22.72,2.246962,1,1419.89699259298
"285","Chestnut Knob","2016-11-06",5,2206,107.073486328125,28.2273731231689,22.72,2.246962,1,1419.89699259298
"286","Chestnut Knob","2016-11-06",5,1744,111.742248535156,35.446891784668,22.72,2.246962,1,1419.89699259298
"287","Chestnut Knob","2016-11-06",5,1585,244.734573364258,30.2106285095215,22.72,2.246962,1,1419.89699259298
"288","Chestnut Knob","2016-11-06",5,1297,231.479064941406,25.519344329834,22.72,2.246962,1,1419.89699259298
"289","Chestnut Knob","2016-11-06",1,1802,185.286056518555,29.4359340667725,20.57,2.4853,1,1419.89699259298
"290","Chestnut Knob","2016-11-06",5,2148,102.312561035156,26.0978965759277,22.72,2.246962,1,1419.89699259298
"291","Chestnut Knob","2016-11-06",5,1905,91.6946411132812,28.031665802002,22.72,2.246962,1,1419.89699259298
"292","Chestnut Knob","2016-11-06",5,1496,84.1648864746094,42.4831657409668,22.72,2.246962,1,1419.89699259298
"293","Chestnut Knob","2016-11-06",5,1601,258.747497558594,42.2828025817871,22.72,2.246962,1,1419.89699259298
"294","Chestnut Knob","2016-11-06",5,1501,72.5740966796875,38.2901573181152,22.72,2.246962,1,1419.89699259298
"295","Chestnut Knob","2016-11-06",5,1586,87.7052612304688,25.4066200256348,22.72,2.246962,1,1419.89699259298
"296","Chestnut Knob","2016-11-06",1,1604,250.103652954102,35.3831672668457,20.57,2.4853,1,1419.89699259298
"297","Pinnacle Mountain","2016-11-08",1,1822,8.34078979492188,29.3416194915771,20.89,2.356524,0,1354.69419580486
"298","Pinnacle Mountain","2016-11-08",5,1572,68.0144653320312,19.6751537322998,24.18,2.534979,0,1354.69419580486
"299","Pinnacle Mountain","2016-11-08",5,1999,45.6317749023438,20.8210391998291,24.18,2.534979,0,1354.69419580486
"300","Pinnacle Mountain","2016-11-08",1,1961,4.51791381835938,23.3680839538574,20.89,2.356524,0,1354.69419580486
"301","Pinnacle Mountain","2016-11-08",1,1743,7.60012817382812,26.6035308837891,20.89,2.356524,0,1354.69419580486
"302","Pinnacle Mountain","2016-11-08",5,1231,358.019775390625,49.3866386413574,24.18,2.534979,0,1354.69419580486
"303","Pinnacle Mountain","2016-11-08",1,1760,95.44921875,50.6917762756348,20.89,2.356524,0,1354.69419580486
"304","Pinnacle Mountain","2016-11-08",1,1616,65.4148559570312,29.1085300445557,20.89,2.356524,0,1354.69419580486
"305","Pinnacle Mountain","2016-11-08",1,1866,19.116455078125,54.5962905883789,20.89,2.356524,0,1354.69419580486
"306","Pinnacle Mountain","2016-11-08",1,1748,48.2178039550781,20.6765098571777,20.89,2.356524,0,1354.69419580486
"307","Pinnacle Mountain","2016-11-08",5,1511,187.22216796875,47.6118621826172,24.18,2.534979,0,1354.69419580486
"308","Pinnacle Mountain","2016-11-08",5,1227,165.218383789062,29.2748870849609,24.18,2.534979,0,1354.69419580486
"309","Pinnacle Mountain","2016-11-08",5,2069,255.347442626953,33.7597274780273,24.18,2.534979,0,1354.69419580486
"310","Pinnacle Mountain","2016-11-08",1,1752,122.885894775391,17.010124206543,20.89,2.356524,0,1354.69419580486
"311","Pinnacle Mountain","2016-11-08",5,1180,72.3910827636719,29.4239597320557,24.18,2.534979,0,1354.69419580486
"312","Pinnacle Mountain","2016-11-08",9,1208,41.6119689941406,29.6403198242188,21.55,2.858001,0,1354.69419580486
"313","Pinnacle Mountain","2016-11-08",9,1218,312.970611572266,43.3194847106934,21.55,2.858001,0,1354.69419580486
"314","Pinnacle Mountain","2016-11-08",9,1198,24.6950378417969,30.598518371582,21.55,2.858001,0,1354.69419580486
"315","Pinnacle Mountain","2016-11-08",9,1948,330.732696533203,12.9488105773926,21.55,2.858001,0,1354.69419580486
"316","Pinnacle Mountain","2016-11-08",5,1509,38.2185363769531,29.829122543335,24.18,2.534979,0,1354.69419580486
"317","Pinnacle Mountain","2016-11-08",1,1583,22.0839538574219,61.5964050292969,20.89,2.356524,0,1354.69419580486
"318","Pinnacle Mountain","2016-11-08",5,1765,258.742492675781,36.5750923156738,24.18,2.534979,0,1354.69419580486
"319","Pinnacle Mountain","2016-11-08",1,1580,253.281234741211,30.6122016906738,20.89,2.356524,0,1354.69419580486
"320","Pinnacle Mountain","2016-11-08",9,1948,27.993896484375,20.5259170532227,21.55,2.858001,0,1354.69419580486
"321","Pinnacle Mountain","2016-11-08",1,2060,0.233734130859375,33.8754615783691,20.89,2.356524,0,1354.69419580486
"322","Pinnacle Mountain","2016-11-08",9,2491,32.5508422851562,19.7441215515137,21.55,2.858001,0,1354.69419580486
"323","Pinnacle Mountain","2016-11-08",5,2174,36.7300720214844,20.3499317169189,24.18,2.534979,0,1354.69419580486
"324","Pinnacle Mountain","2016-11-08",9,2211,57.330810546875,32.8063011169434,21.55,2.858001,0,1354.69419580486
"325","Pinnacle Mountain","2016-11-08",9,1741,53.0054931640625,48.7866287231445,21.55,2.858001,0,1354.69419580486
"326","Pinnacle Mountain","2016-11-08",9,1725,39.3214111328125,27.1986083984375,21.55,2.858001,0,1354.69419580486
"327","Pinnacle Mountain","2016-11-08",5,2183,16.3555297851562,37.0497970581055,24.18,2.534979,0,1354.69419580486
"328","Pinnacle Mountain","2016-11-08",5,1664,351.899597167969,47.8624649047852,24.18,2.534979,0,1354.69419580486
"329","Pinnacle Mountain","2016-11-08",5,1786,18.7578430175781,49.1465339660645,24.18,2.534979,0,1354.69419580486
"330","Pinnacle Mountain","2016-11-08",1,1897,79.649169921875,18.5578517913818,20.89,2.356524,0,1354.69419580486
"331","Pinnacle Mountain","2016-11-08",5,1497,195.27197265625,31.9414825439453,24.18,2.534979,0,1354.69419580486
"332","Pinnacle Mountain","2016-11-08",1,1553,252.034484863281,28.0160369873047,20.89,2.356524,0,1354.69419580486
"333","Pinnacle Mountain","2016-11-08",5,1900,216.017196655273,24.2388534545898,24.18,2.534979,0,1354.69419580486
"334","Pinnacle Mountain","2016-11-08",5,2011,97.7456359863281,32.2536163330078,24.18,2.534979,0,1354.69419580486
"335","Pinnacle Mountain","2016-11-08",5,1405,208.2197265625,28.7020263671875,24.18,2.534979,0,1354.69419580486
"336","Pinnacle Mountain","2016-11-08",5,2172,233.307998657227,35.7143363952637,24.18,2.534979,0,1354.69419580486
"337","Pinnacle Mountain","2016-11-08",9,1746,45.6583862304688,25.4697303771973,21.55,2.858001,1,1354.69419580486
"338","Pinnacle Mountain","2016-11-08",9,1712,37.0884704589844,19.2135066986084,21.55,2.858001,1,1354.69419580486
"339","Pinnacle Mountain","2016-11-08",1,2066,27.3828735351562,29.9477195739746,20.89,2.356524,1,1354.69419580486
"340","Pinnacle Mountain","2016-11-08",9,1719,46.117431640625,30.4487781524658,21.55,2.858001,1,1354.69419580486
"341","Pinnacle Mountain","2016-11-08",9,2305,37.5340881347656,33.7344017028809,21.55,2.858001,1,1354.69419580486
"342","Pinnacle Mountain","2016-11-08",9,2058,38.819091796875,43.1937370300293,21.55,2.858001,1,1354.69419580486
"343","Pinnacle Mountain","2016-11-08",9,1536,47.706787109375,55.3780555725098,21.55,2.858001,1,1354.69419580486
"344","Pinnacle Mountain","2016-11-08",9,1430,37.2655029296875,41.88818359375,21.55,2.858001,1,1354.69419580486
"345","Pinnacle Mountain","2016-11-08",5,2174,36.7300720214844,20.3499317169189,24.18,2.534979,1,1354.69419580486
"346","Pinnacle Mountain","2016-11-08",9,1208,41.6119689941406,29.6403198242188,21.55,2.858001,1,1354.69419580486
"347","Pinnacle Mountain","2016-11-08",9,2211,57.330810546875,32.8063011169434,21.55,2.858001,1,1354.69419580486
"348","Pinnacle Mountain","2016-11-08",9,1741,53.0054931640625,48.7866287231445,21.55,2.858001,1,1354.69419580486
"349","Pinnacle Mountain","2016-11-08",9,1725,39.3214111328125,27.1986083984375,21.55,2.858001,1,1354.69419580486
"350","Pinnacle Mountain","2016-11-08",9,1198,24.6950378417969,30.598518371582,21.55,2.858001,1,1354.69419580486
"351","Pinnacle Mountain","2016-11-08",5,1778,9.23391723632812,36.479175567627,24.18,2.534979,1,1354.69419580486
"352","Pinnacle Mountain","2016-11-08",5,1809,29.7257995605469,40.1645278930664,24.18,2.534979,1,1354.69419580486
"353","Pinnacle Mountain","2016-11-08",5,1741,3.69216918945312,40.1985855102539,24.18,2.534979,1,1354.69419580486
"354","Pinnacle Mountain","2016-11-08",5,1638,1.5777587890625,32.9564476013184,24.18,2.534979,1,1354.69419580486
"355","Pinnacle Mountain","2016-11-08",5,2183,16.3555297851562,37.0497970581055,24.18,2.534979,1,1354.69419580486
"356","Pinnacle Mountain","2016-11-08",5,1509,38.2185363769531,29.829122543335,24.18,2.534979,1,1354.69419580486
"357","Pinnacle Mountain","2016-11-08",5,2047,63.639404296875,40.7304992675781,24.18,2.534979,1,1354.69419580486
"358","Pinnacle Mountain","2016-11-08",5,1786,18.7578430175781,49.1465339660645,24.18,2.534979,1,1354.69419580486
"359","Pinnacle Mountain","2016-11-08",5,1231,358.019775390625,49.3866386413574,24.18,2.534979,1,1354.69419580486
"360","Pinnacle Mountain","2016-11-08",1,1583,22.0839538574219,61.5964050292969,20.89,2.356524,1,1354.69419580486
"361","Pinnacle Mountain","2016-11-08",1,1718,21.4369812011719,14.7550601959229,20.89,2.356524,1,1354.69419580486
"362","Pinnacle Mountain","2016-11-08",5,1548,69.1692504882812,25.9562301635742,24.18,2.534979,1,1354.69419580486
"363","Pinnacle Mountain","2016-11-08",1,1760,95.44921875,50.6917762756348,20.89,2.356524,1,1354.69419580486
"364","Pinnacle Mountain","2016-11-08",1,1897,79.649169921875,18.5578517913818,20.89,2.356524,1,1354.69419580486
"365","Pinnacle Mountain","2016-11-08",1,1460,43.516357421875,27.0215702056885,20.89,2.356524,1,1354.69419580486
"366","Pinnacle Mountain","2016-11-08",5,1795,276.649597167969,11.8759880065918,24.18,2.534979,1,1354.69419580486
"367","Pinnacle Mountain","2016-11-08",5,1601,14.7537231445312,41.237060546875,24.18,2.534979,1,1354.69419580486
"368","Pinnacle Mountain","2016-11-08",5,2061,15.9069519042969,38.2943229675293,24.18,2.534979,1,1354.69419580486
"369","Pinnacle Mountain","2016-11-08",1,1616,65.4148559570312,29.1085300445557,20.89,2.356524,1,1354.69419580486
"370","Pinnacle Mountain","2016-11-08",5,1355,25.9939880371094,45.0324363708496,24.18,2.534979,1,1354.69419580486
"371","Pinnacle Mountain","2016-11-08",5,1671,10.2091064453125,44.8714218139648,24.18,2.534979,1,1354.69419580486
"372","Pinnacle Mountain","2016-11-08",1,1866,19.116455078125,54.5962905883789,20.89,2.356524,1,1354.69419580486
"373","Pinnacle Mountain","2016-11-08",5,1332,84.253662109375,51.2611503601074,24.18,2.534979,1,1354.69419580486
"374","Pinnacle Mountain","2016-11-08",1,1516,71.8243713378906,35.3479385375977,20.89,2.356524,1,1354.69419580486
"375","Pinnacle Mountain","2016-11-08",1,1592,42.6512451171875,22.3432388305664,20.89,2.356524,1,1354.69419580486
"376","Pinnacle Mountain","2016-11-08",1,1748,48.2178039550781,20.6765098571777,20.89,2.356524,1,1354.69419580486
"377","Pinnacle Mountain","2016-11-08",5,1134,77.2710266113281,46.4647560119629,24.18,2.534979,1,1354.69419580486
"378","Pinnacle Mountain","2016-11-08",5,1832,123.752365112305,26.0909862518311,24.18,2.534979,1,1354.69419580486
"379","Pinnacle Mountain","2016-11-08",1,1890,169.835479736328,47.9394073486328,20.89,2.356524,1,1354.69419580486
"380","Pinnacle Mountain","2016-11-08",5,1511,187.22216796875,47.6118621826172,24.18,2.534979,1,1354.69419580486
"381","Pinnacle Mountain","2016-11-08",1,1648,328.030364990234,19.566198348999,20.89,2.356524,1,1354.69419580486
"382","Pinnacle Mountain","2016-11-08",5,2054,172.540740966797,43.5576820373535,24.18,2.534979,1,1354.69419580486
"383","Pinnacle Mountain","2016-11-08",1,1892,177.712158203125,47.7274932861328,20.89,2.356524,1,1354.69419580486
"384","Pinnacle Mountain","2016-11-08",5,2162,198.071258544922,48.1646270751953,24.18,2.534979,1,1354.69419580486
"385","Pinnacle Mountain","2016-11-08",5,1497,195.27197265625,31.9414825439453,24.18,2.534979,1,1354.69419580486
"386","Pinnacle Mountain","2016-11-08",5,1227,165.218383789062,29.2748870849609,24.18,2.534979,1,1354.69419580486
"387","Pinnacle Mountain","2016-11-08",5,1714,240.604721069336,51.6096496582031,24.18,2.534979,1,1354.69419580486
"388","Pinnacle Mountain","2016-11-08",5,1913,209.84538269043,32.7397880554199,24.18,2.534979,1,1354.69419580486
"389","Pinnacle Mountain","2016-11-08",5,2163,173.870880126953,42.4446334838867,24.18,2.534979,1,1354.69419580486
"390","Pinnacle Mountain","2016-11-08",5,1610,198.217376708984,44.3451728820801,24.18,2.534979,1,1354.69419580486
"391","Pinnacle Mountain","2016-11-08",5,1674,188.420989990234,24.0496082305908,24.18,2.534979,1,1354.69419580486
"392","Pinnacle Mountain","2016-11-08",1,1752,122.885894775391,17.010124206543,20.89,2.356524,1,1354.69419580486
"393","Pinnacle Mountain","2016-11-08",1,1553,252.034484863281,28.0160369873047,20.89,2.356524,1,1354.69419580486
"394","Pinnacle Mountain","2016-11-08",5,1900,216.017196655273,24.2388534545898,24.18,2.534979,1,1354.69419580486
"395","Pinnacle Mountain","2016-11-08",5,1799,228.108276367188,42.4584465026855,24.18,2.534979,1,1354.69419580486
"396","Pinnacle Mountain","2016-11-08",5,1965,241.302139282227,33.0184059143066,24.18,2.534979,1,1354.69419580486
"397","Pinnacle Mountain","2016-11-08",5,2064,187.004043579102,46.3060417175293,24.18,2.534979,1,1354.69419580486
"398","Pinnacle Mountain","2016-11-08",5,2006,184.170104980469,41.6089286804199,24.18,2.534979,1,1354.69419580486
"399","Pinnacle Mountain","2016-11-08",1,1991,133.490142822266,19.7205295562744,20.89,2.356524,1,1354.69419580486
"400","Pinnacle Mountain","2016-11-08",5,2355,83.9078979492188,34.5387001037598,24.18,2.534979,1,1354.69419580486
"401","Pinnacle Mountain","2016-11-08",5,1180,72.3910827636719,29.4239597320557,24.18,2.534979,1,1354.69419580486
"402","Pinnacle Mountain","2016-11-08",1,1580,253.281234741211,30.6122016906738,20.89,2.356524,1,1354.69419580486
"403","Pinnacle Mountain","2016-11-08",5,1163,253.139358520508,32.3385963439941,24.18,2.534979,1,1354.69419580486
"404","Pinnacle Mountain","2016-11-08",5,1949,105.159606933594,31.1459693908691,24.18,2.534979,1,1354.69419580486
"405","Pinnacle Mountain","2016-11-08",5,2352,98.213134765625,27.7975749969482,24.18,2.534979,1,1354.69419580486
"406","Pinnacle Mountain","2016-11-08",5,2013,91.4581604003906,37.9897537231445,24.18,2.534979,1,1354.69419580486
"407","Pinnacle Mountain","2016-11-08",5,2011,97.7456359863281,32.2536163330078,24.18,2.534979,1,1354.69419580486
"408","Pinnacle Mountain","2016-11-08",5,1405,208.2197265625,28.7020263671875,24.18,2.534979,1,1354.69419580486
"409","Pinnacle Mountain","2016-11-08",5,1201,241.1201171875,33.4245109558105,24.18,2.534979,1,1354.69419580486
"410","Pinnacle Mountain","2016-11-08",1,1868,244.26985168457,37.6063613891602,20.89,2.356524,1,1354.69419580486
"411","Pinnacle Mountain","2016-11-08",5,1679,112.097045898438,25.5220260620117,24.18,2.534979,1,1354.69419580486
"412","Pinnacle Mountain","2016-11-08",5,1699,101.442199707031,32.4888610839844,24.18,2.534979,1,1354.69419580486
