EventID,SimulationYear,InitRow,InitColumn,InitialFireWeatherIndex,InitialDayOfYear,MaximumSpreadArea,IgnitionType,NumberOfDays,TotalSitesBurned,CohortsKilled,MeanWindSpeed,MeanEffectiveWindSpeed,MeanWindDirection,MeanSuppressionEffectiveness,MeanFWI,MeanSpreadProbability,MeanSeverity,TotalBiomassMortality,NumberCellsSeverity1,NumberCellsSeverity2,NumberCellsSeverity3,PercentsCellsIntensityFactor1,PercentsCellsIntensityFactor2,PercentsCellsIntensityFactor3,
955, 1, 24, 1016, 13.9033171506963, 277, 225, Accidental, 1, 2, 18, 18.5585724, 22.8138208263567, 219.820841, 10, 13.9, 0.0569966341013246, 1, 7793, 2, 0, 0, 0, 0, 0, 
956, 1, 454, 266, 13.9033171506963, 277, 225, Accidental, 1, 2, 10, 18.5585724, 19.7380584301954, 219.820841, 10, 13.9, 0.0614638248907585, 1, 2050, 2, 0, 0, 0, 0, 0, 
957, 1, 155, 944, 13.9033171506963, 277, 225, Accidental, 1, 1, 11, 18.5585724, 16.4793134130959, 219.820841, NaN, 13.9, NaN, 1, 5499, 1, 0, 0, 0, 0, 0, 
958, 1, 172, 1016, 13.9033171506963, 277, 225, Accidental, 1, 1, 2, 18.5585724, 18.559729759925, 219.820841, NaN, 13.9, NaN, 1, 335, 1, 0, 0, 0, 0, 0, 
959, 1, 853, 183, 13.9033171506963, 277, 225, Lightning, 1, 1, 4, 18.5585724, 19.9554565439461, 219.820841, NaN, 13.9, NaN, 1, 1819, 1, 0, 0, 0, 0, 0, 
960, 1, 591, 473, 10.9140578790041, 278, 214, Accidental, 1, 1, 5, 11.9699964, 12.5261934743905, 271.712113, NaN, 10.91, NaN, 1, 242, 1, 0, 0, 0, 0, 0, 
961, 1, 543, 838, 10.9140578790041, 278, 214, Accidental, 1, 2, 8, 11.9699964, 12.0575092635338, 271.712113, 10, 10.91, 0.0683208429685196, 1, 1016, 2, 0, 0, 0, 0, 0, 
962, 1, 507, 697, 10.9140578790041, 278, 214, Accidental, 1, 7, 33, 11.9699964, 15.4341941194288, 271.712113, 8.33333333333333, 10.91, 0.0648196600870667, 1, 13222, 7, 0, 0, 0, 0, 0, 
963, 1, 119, 1116, 10.9140578790041, 278, 214, Accidental, 1, 1, 2, 11.9699964, 15.9814255505947, 271.712113, NaN, 10.91, NaN, 1, 1662, 1, 0, 0, 0, 0, 0, 
964, 1, 502, 1067, 10.9140578790041, 278, 214, Accidental, 1, 1, 11, 11.9699964, 13.5218210029343, 271.712113, NaN, 10.91, NaN, 1, 2671, 1, 0, 0, 0, 0, 0, 
965, 1, 604, 760, 10.9140578790041, 278, 214, Lightning, 1, 1, 7, 11.9699964, 10.3236797168031, 271.712113, NaN, 10.91, NaN, 1, 6656, 1, 0, 0, 0, 0, 0, 
966, 1, 496, 577, 12.6749454055159, 279, 221, Accidental, 1, 2, 10, 15.429078, 15.0932397073266, 307.650158, 10, 12.67, 0.0626424348422924, 1, 4588, 2, 0, 0, 0, 0, 0, 
967, 1, 560, 868, 12.6749454055159, 279, 221, Accidental, 1, 1, 6, 15.429078, 17.1554493135332, 307.650158, NaN, 12.67, NaN, 1, 1496, 1, 0, 0, 0, 0, 0, 
968, 1, 845, 210, 12.6749454055159, 279, 221, Accidental, 1, 1, 5, 15.429078, 14.5528075345372, 307.650158, NaN, 12.67, NaN, 1, 1507, 1, 0, 0, 0, 0, 0, 
969, 1, 179, 935, 12.6749454055159, 279, 221, Accidental, 1, 1, 6, 15.429078, 15.1243643275516, 307.650158, NaN, 12.67, NaN, 1, 293, 1, 0, 0, 0, 0, 0, 
970, 1, 283, 695, 12.6749454055159, 279, 221, Accidental, 1, 1, 9, 15.429078, 13.6934076650125, 307.650158, NaN, 12.67, NaN, 1, 2286, 1, 0, 0, 0, 0, 0, 
971, 1, 449, 379, 12.6749454055159, 279, 221, Lightning, 1, 3, 24, 15.429078, 11.2224273673269, 307.650158, 5, 12.67, 0.0797778247726856, 1, 5299, 3, 0, 0, 0, 0, 0, 
972, 1, 521, 728, 17.0074068469702, 280, 237, Accidental, 1, 2, 12, 22.7802024, 21.3538891262301, 320.515223, 10, 17.01, 0.0629711853706883, 1, 5607, 2, 0, 0, 0, 0, 0, 
973, 1, 439, 606, 17.0074068469702, 280, 237, Accidental, 1, 1, 6, 22.7802024, 21.1894029375174, 320.515223, NaN, 17.01, NaN, 1, 1513, 1, 0, 0, 0, 0, 0, 
974, 1, 91, 984, 17.0074068469702, 280, 237, Accidental, 1, 1, 7, 22.7802024, 22.4928402075467, 320.515223, NaN, 17.01, NaN, 1, 4087, 1, 0, 0, 0, 0, 0, 
975, 1, 378, 394, 17.0074068469702, 280, 237, Accidental, 1, 2, 21, 22.7802024, 17.310027510296, 320.515223, 10, 17.01, 0.0675525892382736, 1, 7105, 2, 0, 0, 0, 0, 0, 
976, 1, 597, 674, 17.0074068469702, 280, 237, Accidental, 1, 1, 3, 22.7802024, 23.6319016338664, 320.515223, NaN, 17.01, NaN, 1, 4424, 1, 0, 0, 0, 0, 0, 
977, 1, 547, 263, 17.0074068469702, 280, 0, Rx, 1, 32, 244, 22.7802024, 20.7438880075992, 320.515223, 0, 17.01, 1, 1, 138434, 32, 0, 0, 0, 0, 0, 
978, 1, 654, 541, 13.661726666983, 281, 224, Accidental, 1, 2, 9, 15.611544, 16.6127337535437, 18.205343, 10, 13.66, 0.068061692454618, 1, 1286, 2, 0, 0, 0, 0, 0, 
979, 1, 48, 1227, 13.661726666983, 281, 224, Accidental, 1, 1, 8, 15.611544, 15.2807289578787, 18.205343, NaN, 13.66, NaN, 1, 2236, 1, 0, 0, 0, 0, 0, 
980, 1, 661, 473, 13.661726666983, 281, 224, Accidental, 1, 3, 21, 15.611544, 15.8010353727348, 18.205343, 10, 13.66, 0.0682167875561338, 1, 7471, 3, 0, 0, 0, 0, 0, 
981, 1, 544, 502, 13.661726666983, 281, 224, Accidental, 1, 1, 5, 15.611544, 9.01946891031899, 18.205343, NaN, 13.66, NaN, 1, 1643, 1, 0, 0, 0, 0, 0, 
982, 1, 352, 488, 13.661726666983, 281, 224, Accidental, 1, 2, 10, 15.611544, 17.1727893747932, 18.205343, 10, 13.66, 0.0643555304177849, 1, 1593, 2, 0, 0, 0, 0, 0, 
983, 1, 476, 698, 13.0848904537417, 282, 222, Accidental, 1, 1, 6, 11.8469664, 14.7500761023398, 77.598791, NaN, 13.08, NaN, 1, 3940, 1, 0, 0, 0, 0, 0, 
984, 1, 464, 1099, 13.0848904537417, 282, 222, Accidental, 1, 1, 7, 11.8469664, 11.2459972164108, 77.598791, NaN, 13.08, NaN, 1, 2973, 1, 0, 0, 0, 0, 0, 
985, 1, 521, 490, 13.0848904537417, 282, 222, Accidental, 1, 1, 10, 11.8469664, 11.1797761418568, 77.598791, NaN, 13.08, NaN, 1, 6606, 1, 0, 0, 0, 0, 0, 
986, 1, 506, 664, 13.0848904537417, 282, 222, Accidental, 1, 1, 8, 11.8469664, 16.9708714195397, 77.598791, NaN, 13.08, NaN, 1, 4066, 1, 0, 0, 0, 0, 0, 
987, 1, 898, 177, 13.0848904537417, 282, 222, Accidental, 1, 2, 5, 11.8469664, 9.48568393313935, 77.598791, 10, 13.08, 0.0743175995517562, 1, 795, 2, 0, 0, 0, 0, 0, 
988, 1, 677, 77, 16.183465729561, 283, 234, Accidental, 1, 2, 15, 17.0847756, 19.224611953078, 98.834558, 0, 16.18, 0.072343585750596, 1, 4242, 2, 0, 0, 0, 0, 0, 
989, 1, 529, 423, 16.183465729561, 283, 234, Accidental, 1, 4, 24, 17.0847756, 13.4803515441915, 98.834558, 10, 16.18, 0.0729070712421534, 1, 8438, 4, 0, 0, 0, 0, 0, 
990, 1, 349, 581, 16.183465729561, 283, 234, Accidental, 1, 1, 6, 17.0847756, 17.3956588227798, 98.834558, NaN, 16.18, NaN, 1, 915, 1, 0, 0, 0, 0, 0, 
991, 1, 272, 745, 16.183465729561, 283, 234, Accidental, 1, 1, 6, 17.0847756, 18.7280716928997, 98.834558, NaN, 16.18, NaN, 1, 2173, 1, 0, 0, 0, 0, 0, 
992, 1, 392, 646, 16.183465729561, 283, 234, Accidental, 1, 1, 7, 17.0847756, 15.2887805178825, 98.834558, NaN, 16.18, NaN, 1, 1597, 1, 0, 0, 0, 0, 0, 
993, 1, 661, 83, 16.183465729561, 283, 0, Rx, 1, 32, 220, 17.0847756, 20.0205409839933, 98.834558, 0, 16.18, 1, 1, 70487, 32, 0, 0, 0, 0, 0, 
994, 1, 185, 851, 14.9111509458853, 284, 229, Accidental, 1, 1, 8, 14.7292776, 16.6314036320266, 117.604274, NaN, 14.91, NaN, 1, 2223, 1, 0, 0, 0, 0, 0, 
995, 1, 185, 1090, 14.9111509458853, 284, 229, Accidental, 1, 1, 1, 14.7292776, 15.5439431381295, 117.604274, NaN, 14.91, NaN, 1, 40, 1, 0, 0, 0, 0, 0, 
996, 1, 560, 743, 14.9111509458853, 284, 229, Accidental, 1, 1, 5, 14.7292776, 14.5840132281342, 117.604274, NaN, 14.91, NaN, 1, 2613, 1, 0, 0, 0, 0, 0, 
997, 1, 606, 458, 14.9111509458853, 284, 229, Accidental, 1, 1, 5, 14.7292776, 11.8997995909367, 117.604274, NaN, 14.91, NaN, 1, 1258, 1, 0, 0, 0, 0, 0, 
998, 1, 931, 83, 14.9111509458853, 284, 229, Accidental, 1, 1, 13, 14.7292776, 15.9858075738283, 117.604274, NaN, 14.91, NaN, 1, 3583, 1, 0, 0, 0, 0, 0, 
999, 1, 285, 1092, 13.2215023336242, 285, 223, Accidental, 1, 1, 12, 11.3857056, 12.0770384543732, 95.071523, NaN, 13.22, NaN, 1, 2206, 1, 0, 0, 0, 0, 0, 
1000, 1, 691, 526, 13.2215023336242, 285, 223, Accidental, 1, 2, 19, 11.3857056, 10.122338620459, 95.071523, 10, 13.22, 0.0737383994173189, 1, 7151, 2, 0, 0, 0, 0, 0, 
1001, 1, 799, 233, 13.2215023336242, 285, 223, Accidental, 1, 1, 4, 11.3857056, 14.280295822849, 95.071523, NaN, 13.22, NaN, 1, 900, 1, 0, 0, 0, 0, 0, 
1002, 1, 759, 162, 13.2215023336242, 285, 223, Accidental, 1, 2, 12, 11.3857056, 14.2756002494072, 95.071523, 10, 13.22, 0.0690714452886383, 1, 4323, 2, 0, 0, 0, 0, 0, 
1003, 1, 454, 565, 13.2215023336242, 285, 223, Accidental, 1, 2, 12, 11.3857056, 13.3443160677675, 95.071523, 10, 13.22, 0.0692458861925231, 1, 5647, 2, 0, 0, 0, 0, 0, 
1004, 1, 419, 286, 13.2215023336242, 285, 223, Lightning, 1, 1, 9, 11.3857056, 17.1745376544415, 95.071523, NaN, 13.22, NaN, 1, 1539, 1, 0, 0, 0, 0, 0, 
1005, 1, 105, 1176, 15.7888939567575, 286, 232, Accidental, 1, 1, 7, 14.9579496, 15.5583881275437, 41.493981, NaN, 15.79, NaN, 1, 457, 1, 0, 0, 0, 0, 0, 
1006, 1, 612, 170, 15.7888939567575, 286, 232, Accidental, 1, 1, 7, 14.9579496, 15.5592272899265, 41.493981, NaN, 15.79, NaN, 1, 949, 1, 0, 0, 0, 0, 0, 
1007, 1, 600, 388, 15.7888939567575, 286, 232, Accidental, 1, 1, 6, 14.9579496, 14.4694754487532, 41.493981, NaN, 15.79, NaN, 1, 2239, 1, 0, 0, 0, 0, 0, 
1008, 1, 649, 192, 15.7888939567575, 286, 232, Accidental, 1, 2, 17, 14.9579496, 20.0572528509243, 41.493981, 10, 15.79, 0.065062623590493, 1, 4459, 2, 0, 0, 0, 0, 0, 
1009, 1, 719, 116, 15.7888939567575, 286, 232, Accidental, 1, 1, 4, 14.9579496, 12.7432340721576, 41.493981, NaN, 15.79, NaN, 1, 3663, 1, 0, 0, 0, 0, 0, 
1010, 1, 189, 985, 15.7888939567575, 286, 0, Rx, 1, 32, 186, 14.9579496, 16.5986330358989, 41.493981, 0, 15.79, 1, 1, 77922, 32, 0, 0, 0, 0, 0, 
1011, 1, 645, 521, 15.9744686948909, 287, 233, Accidental, 1, 1, 6, 14.9743296, 8.60237669402208, 25.5575, NaN, 15.97, NaN, 1, 3806, 1, 0, 0, 0, 0, 0, 
1012, 1, 156, 1255, 15.9744686948909, 287, 233, Accidental, 1, 2, 14, 14.9743296, 11.1564103423302, 25.5575, 10, 15.97, 0.0782293323391002, 1, 3267, 2, 0, 0, 0, 0, 0, 
1013, 1, 715, 527, 15.9744686948909, 287, 233, Accidental, 1, 1, 6, 14.9743296, 16.5455452224699, 25.5575, NaN, 15.97, NaN, 1, 4489, 1, 0, 0, 0, 0, 0, 
1014, 1, 832, 222, 15.9744686948909, 287, 233, Accidental, 1, 1, 2, 14.9743296, 13.3151319064481, 25.5575, NaN, 15.97, NaN, 1, 502, 1, 0, 0, 0, 0, 0, 
1015, 1, 704, 322, 15.9744686948909, 287, 233, Accidental, 1, 1, 9, 14.9743296, 15.5259026003507, 25.5575, NaN, 15.97, NaN, 1, 1054, 1, 0, 0, 0, 0, 0, 
1016, 1, 843, 168, 15.9744686948909, 287, 0, Rx, 1, 32, 236, 14.9743296, 15.4776780407558, 25.5575, 0, 15.97, 1, 1, 64202, 32, 0, 0, 0, 0, 0, 
1017, 1, 685, 644, 18.0499076231108, 288, 241, Accidental, 1, 2, 19, 18.2017836, 19.9687288111657, 50.557094, 10, 18.05, 0.0665634589657732, 1, 6159, 2, 0, 0, 0, 0, 0, 
1018, 1, 403, 988, 18.0499076231108, 288, 241, Accidental, 1, 1, 8, 18.2017836, 17.9347624400358, 50.557094, NaN, 18.05, NaN, 1, 2765, 1, 0, 0, 0, 0, 0, 
1019, 1, 637, 639, 18.0499076231108, 288, 241, Accidental, 1, 3, 26, 18.2017836, 18.2500928460633, 50.557094, 10, 18.05, 0.0696348640919273, 1, 11981, 3, 0, 0, 0, 0, 0, 
1020, 1, 762, 317, 18.0499076231108, 288, 241, Accidental, 1, 2, 12, 18.2017836, 18.8769742471264, 50.557094, 10, 18.05, 0.0677595126248929, 1, 2231, 2, 0, 0, 0, 0, 0, 
1021, 1, 323, 520, 18.0499076231108, 288, 241, Accidental, 1, 6, 32, 18.2017836, 17.947728862928, 50.557094, 10, 18.05, 0.0694970108324411, 1, 11019, 6, 0, 0, 0, 0, 0, 
1022, 1, 540, 282, 18.0499076231108, 288, 241, Lightning, 1, 1, 6, 18.2017836, 19.3773402350918, 50.557094, NaN, 18.05, NaN, 1, 1939, 1, 0, 0, 0, 0, 0, 
1023, 1, 227, 861, 18.0499076231108, 288, 0, Rx, 1, 32, 213, 18.2017836, 14.8088177018247, 50.557094, 0, 18.05, 1, 1, 74643, 32, 0, 0, 0, 0, 0, 
1024, 1, 540, 168, 14.6435886231224, 289, 228, Accidental, 1, 5, 40, 12.464082, 13.8439100604829, 308.61131, 10, 14.64, 0.0735775240066561, 1, 8795, 5, 0, 0, 0, 0, 0, 
1025, 1, 664, 634, 14.6435886231224, 289, 228, Accidental, 1, 1, 11, 12.464082, 12.7922673445834, 308.61131, NaN, 14.64, NaN, 1, 2639, 1, 0, 0, 0, 0, 0, 
1026, 1, 711, 320, 14.6435886231224, 289, 228, Accidental, 1, 1, 9, 12.464082, 11.4215445528266, 308.61131, NaN, 14.64, NaN, 1, 1693, 1, 0, 0, 0, 0, 0, 
1027, 1, 545, 111, 14.6435886231224, 289, 228, Accidental, 1, 2, 25, 12.464082, 12.9176577455392, 308.61131, 10, 14.64, 0.0728126927962713, 1, 5873, 2, 0, 0, 0, 0, 0, 
1028, 1, 32, 1253, 14.6435886231224, 289, 228, Accidental, 1, 1, 10, 12.464082, 15.0280928609079, 308.61131, NaN, 14.64, NaN, 1, 4199, 1, 0, 0, 0, 0, 0, 
1029, 1, 612, 722, 14.6435886231224, 289, 228, Lightning, 1, 2, 10, 12.464082, 14.7650258832167, 308.61131, 10, 14.64, 0.0721305880478287, 1, 2206, 2, 0, 0, 0, 0, 0, 
1030, 1, 475, 687, 13.8142624398247, 290, 225, Accidental, 1, 1, 11, 10.7635104, 10.5522782728709, 272.009466, NaN, 13.81, NaN, 1, 2412, 1, 0, 0, 0, 0, 0, 
1031, 1, 646, 246, 13.8142624398247, 290, 225, Accidental, 1, 2, 11, 10.7635104, 9.32389253929667, 272.009466, 10, 13.81, 0.0806186809084217, 1, 2154, 2, 0, 0, 0, 0, 0, 
1032, 1, 267, 1002, 13.8142624398247, 290, 225, Accidental, 1, 1, 5, 10.7635104, 8.43548415696588, 272.009466, NaN, 13.81, NaN, 1, 3620, 1, 0, 0, 0, 0, 0, 
1033, 1, 303, 623, 13.8142624398247, 290, 225, Accidental, 1, 3, 20, 10.7635104, 14.4260564043864, 272.009466, 10, 13.81, 0.0694675585066335, 1, 6603, 3, 0, 0, 0, 0, 0, 
1034, 1, 924, 93, 13.8142624398247, 290, 225, Accidental, 1, 1, 9, 10.7635104, 10.5713671059416, 272.009466, NaN, 13.81, NaN, 1, 4038, 1, 0, 0, 0, 0, 0, 
1035, 1, 536, 504, 15.524052037949, 291, 231, Accidental, 1, 1, 4, 14.682816, 17.7456751780227, 84.103199, NaN, 15.52, NaN, 1, 1319, 1, 0, 0, 0, 0, 0, 
1036, 1, 449, 432, 15.524052037949, 291, 231, Accidental, 1, 1, 7, 14.682816, 21.1967215484596, 84.103199, NaN, 15.52, NaN, 1, 3860, 1, 0, 0, 0, 0, 0, 
1037, 1, 563, 525, 15.524052037949, 291, 231, Accidental, 1, 2, 10, 14.682816, 14.0843589404493, 84.103199, 10, 15.52, 0.0704383687556604, 1, 3723, 2, 0, 0, 0, 0, 0, 
1038, 1, 720, 90, 15.524052037949, 291, 231, Accidental, 1, 3, 32, 14.682816, 12.734501663293, 84.103199, 10, 15.52, 0.0759830835663098, 1, 12746, 3, 0, 0, 0, 0, 0, 
1039, 1, 565, 265, 15.524052037949, 291, 231, Accidental, 1, 3, 16, 14.682816, 18.3712059678323, 84.103199, 10, 15.52, 0.0666593932079687, 1, 8227, 3, 0, 0, 0, 0, 0, 
1040, 1, 563, 534, 15.524052037949, 291, 231, Lightning, 1, 1, 8, 14.682816, 20.7785244246018, 84.103199, NaN, 15.52, NaN, 1, 1840, 1, 0, 0, 0, 0, 0, 
1041, 1, 809, 316, 15.524052037949, 291, 0, Rx, 1, 32, 229, 14.682816, 15.4026006509019, 84.1031990000001, 0, 15.52, 1, 1, 87938, 32, 0, 0, 0, 0, 0, 
1042, 1, 615, 215, 18.0945832302607, 292, 241, Accidental, 1, 2, 10, 18.5553288, 20.6335471766329, 343.863935, 10, 18.09, 0.0645301644237228, 1, 4704, 2, 0, 0, 0, 0, 0, 
1043, 1, 248, 996, 18.0945832302607, 292, 241, Accidental, 1, 3, 18, 18.5553288, 17.0445929887396, 343.863935, 10, 18.09, 0.0696602961333453, 1, 6506, 3, 0, 0, 0, 0, 0, 
1044, 1, 360, 945, 18.0945832302607, 292, 241, Accidental, 1, 4, 28, 18.5553288, 16.5476102504368, 343.863935, 10, 18.09, 0.0727435097185882, 1, 8459, 4, 0, 0, 0, 0, 0, 
1045, 1, 728, 231, 18.0945832302607, 292, 241, Accidental, 1, 1, 8, 18.5553288, 19.4636980663565, 343.863935, NaN, 18.09, NaN, 1, 830, 1, 0, 0, 0, 0, 0, 
1046, 1, 320, 608, 18.0945832302607, 292, 241, Lightning, 1, 1, 2, 18.5553288, 17.9442277368847, 343.863935, NaN, 18.09, NaN, 1, 882, 1, 0, 0, 0, 0, 0, 
1047, 1, 564, 515, 18.0945832302607, 292, 0, Rx, 1, 32, 209, 18.5553288, 17.3375308546894, 343.863935, 0, 18.09, 1, 1, 75080, 32, 0, 0, 0, 0, 0, 
1048, 1, 81, 1035, 14.5633708458675, 293, 228, Accidental, 1, 1, 4, 12.5986932, 11.5503467329467, 50.544815, NaN, 14.56, NaN, 1, 1282, 1, 0, 0, 0, 0, 0, 
1049, 1, 745, 354, 14.5633708458675, 293, 228, Accidental, 1, 2, 20, 12.5986932, 9.24081769633271, 50.544815, 10, 14.56, 0.0810050136073461, 1, 4095, 2, 0, 0, 0, 0, 0, 
1050, 1, 531, 596, 14.5633708458675, 293, 228, Accidental, 1, 1, 5, 12.5986932, 13.5314561317579, 50.544815, NaN, 14.56, NaN, 1, 516, 1, 0, 0, 0, 0, 0, 
1051, 1, 53, 1027, 14.5633708458675, 293, 228, Accidental, 1, 1, 5, 12.5986932, 11.034404914463, 50.544815, NaN, 14.56, NaN, 1, 511, 1, 0, 0, 0, 0, 0, 
1052, 1, 1029, 8, 14.5633708458675, 293, 228, Accidental, 1, 2, 17, 12.5986932, 12.7000918743751, 50.544815, 10, 14.56, 0.0738875963853232, 1, 5103, 2, 0, 0, 0, 0, 0, 
1053, 1, 117, 954, 14.5633708458675, 293, 228, Lightning, 1, 1, 10, 12.5986932, 14.4474582382305, 50.544815, NaN, 14.56, NaN, 1, 7686, 1, 0, 0, 0, 0, 0, 
1054, 1, 315, 893, 11.3934962506717, 294, 216, Accidental, 1, 1, 10, 6.1956504, 8.31661220033271, 87.676038, NaN, 11.39, NaN, 1, 2104, 1, 0, 0, 0, 0, 0, 
1055, 1, 139, 943, 11.3934962506717, 294, 216, Accidental, 1, 1, 5, 6.1956504, 10.5502610412153, 87.676038, NaN, 11.39, NaN, 1, 1701, 1, 0, 0, 0, 0, 0, 
1056, 1, 571, 687, 11.3934962506717, 294, 216, Accidental, 1, 2, 11, 6.1956504, 5.6669082249176, 87.676038, 10, 11.39, 0.0785729956470726, 1, 8420, 2, 0, 0, 0, 0, 0, 
1057, 1, 964, 178, 11.3934962506717, 294, 216, Accidental, 1, 2, 20, 6.1956504, 5.50212246913876, 87.676038, 10, 11.39, 0.0794935613427474, 1, 6348, 2, 0, 0, 0, 0, 0, 
1058, 1, 727, 335, 11.3934962506717, 294, 216, Accidental, 1, 1, 2, 6.1956504, 3.54189926037131, 87.676038, NaN, 11.39, NaN, 1, 150, 1, 0, 0, 0, 0, 0, 
1059, 1, 407, 1132, 11.3934962506717, 294, 216, Lightning, 1, 2, 9, 6.1956504, 6.96144132560929, 87.676038, 10, 11.39, 0.0770138354079095, 1, 3551, 2, 0, 0, 0, 0, 0, 
1060, 1, 693, 387, 12.2845576839687, 295, 219, Accidental, 1, 1, 10, 7.815942, 13.8580619457023, 34.784493, NaN, 12.28, NaN, 1, 10459, 1, 0, 0, 0, 0, 0, 
1061, 1, 129, 1260, 12.2845576839687, 295, 219, Accidental, 1, 1, 0, 7.815942, 6.78359176592829, 34.784493, NaN, 12.28, NaN, 1, 0, 1, 0, 0, 0, 0, 0, 
1062, 1, 167, 1051, 12.2845576839687, 295, 219, Accidental, 1, 1, 8, 7.815942, 11.1532723303344, 34.784493, NaN, 12.28, NaN, 1, 4780, 1, 0, 0, 0, 0, 0, 
1063, 1, 311, 969, 12.2845576839687, 295, 219, Accidental, 1, 2, 9, 7.815942, 7.83324757518942, 34.784493, 10, 12.28, 0.0774208606655295, 1, 1089, 2, 0, 0, 0, 0, 0, 
1064, 1, 564, 250, 12.2845576839687, 295, 219, Accidental, 1, 1, 13, 7.815942, 8.74755723309779, 34.784493, NaN, 12.28, NaN, 1, 7644, 1, 0, 0, 0, 0, 0, 
1065, 1, 549, 533, 12.2845576839687, 295, 219, Lightning, 1, 2, 19, 7.815942, 13.1171001147344, 34.784493, 10, 12.28, 0.0690132602990756, 1, 13623, 2, 0, 0, 0, 0, 0, 
1066, 1, 164, 1077, 17.1910514122912, 296, 238, Accidental, 1, 1, 2, 16.3703772, 17.935175016155, 92.138457, NaN, 17.19, NaN, 1, 1061, 1, 0, 0, 0, 0, 0, 
1067, 1, 205, 1165, 17.1910514122912, 296, 238, Accidental, 1, 2, 11, 16.3703772, 16.9569400004472, 92.138457, 10, 17.19, 0.0735668696043628, 1, 2605, 2, 0, 0, 0, 0, 0, 
1068, 1, 622, 550, 17.1910514122912, 296, 238, Accidental, 1, 3, 27, 16.3703772, 16.5589462070744, 92.138457, 10, 17.19, 0.0719060020123515, 1, 11612, 3, 0, 0, 0, 0, 0, 
1069, 1, 927, 140, 17.1910514122912, 296, 238, Accidental, 1, 4, 29, 16.3703772, 16.1103017578109, 92.138457, 10, 17.19, 0.071931242161136, 1, 5238, 4, 0, 0, 0, 0, 0, 
1070, 1, 734, 332, 17.1910514122912, 296, 238, Accidental, 1, 1, 4, 16.3703772, 23.2076650233922, 92.138457, NaN, 17.19, NaN, 1, 1421, 1, 0, 0, 0, 0, 0, 
1071, 1, 28, 1021, 17.1910514122912, 296, 238, Lightning, 1, 2, 14, 16.3703772, 15.0649620346665, 92.138457, 10, 17.19, 0.0734783927314964, 1, 7357, 2, 0, 0, 0, 0, 0, 
1072, 1, 32, 1042, 17.1910514122912, 296, 0, Rx, 1, 32, 234, 16.3703772, 17.2768012798942, 92.138457, 0, 17.19, 1, 1, 103344, 32, 0, 0, 0, 0, 0, 
1073, 1, 580, 220, 15.4621835296049, 297, 231, Accidental, 1, 3, 28, 13.3462872, 12.0226405839884, 149.487665, 10, 15.46, 0.0738207042016622, 1, 10670, 3, 0, 0, 0, 0, 0, 
1074, 1, 627, 700, 15.4621835296049, 297, 231, Accidental, 1, 1, 6, 13.3462872, 13.3722056321757, 149.487665, NaN, 15.46, NaN, 1, 1000, 1, 0, 0, 0, 0, 0, 
1075, 1, 946, 55, 15.4621835296049, 297, 231, Accidental, 1, 1, 10, 13.3462872, 15.9964818206484, 149.487665, NaN, 15.46, NaN, 1, 1814, 1, 0, 0, 0, 0, 0, 
1076, 1, 596, 331, 15.4621835296049, 297, 231, Accidental, 1, 1, 4, 13.3462872, 12.3214146629586, 149.487665, NaN, 15.46, NaN, 1, 3419, 1, 0, 0, 0, 0, 0, 
1077, 1, 343, 734, 15.4621835296049, 297, 231, Accidental, 1, 2, 17, 13.3462872, 16.223488117591, 149.487665, 10, 15.46, 0.0710970641323416, 1, 6437, 2, 0, 0, 0, 0, 0, 
1078, 1, 710, 610, 15.4621835296049, 297, 231, Lightning, 1, 1, 5, 13.3462872, 16.7576016481528, 149.487665, NaN, 15.46, NaN, 1, 2146, 1, 0, 0, 0, 0, 0, 
1079, 1, 659, 653, 15.4621835296049, 297, 0, Rx, 1, 32, 252, 13.3462872, 14.5627780408773, 149.487665, 0, 15.46, 1, 1, 122452, 32, 0, 0, 0, 0, 0, 
1080, 1, 530, 346, 14.0512171694328, 298, 226, Accidental, 1, 1, 5, 10.6310988, 12.1758785615609, 95.889924, NaN, 14.05, NaN, 1, 1419, 1, 0, 0, 0, 0, 0, 
1081, 1, 603, 68, 14.0512171694328, 298, 226, Accidental, 1, 1, 8, 10.6310988, 12.9650300183328, 95.889924, NaN, 14.05, NaN, 1, 1443, 1, 0, 0, 0, 0, 0, 
1082, 1, 445, 428, 14.0512171694328, 298, 226, Accidental, 1, 2, 19, 10.6310988, 8.02607637866152, 95.889924, 10, 14.05, 0.0813443518016775, 1, 6748, 2, 0, 0, 0, 0, 0, 
1083, 1, 809, 147, 14.0512171694328, 298, 226, Accidental, 1, 2, 15, 10.6310988, 11.3414344256883, 95.889924, 10, 14.05, 0.0747597290153219, 1, 2040, 2, 0, 0, 0, 0, 0, 
1084, 1, 777, 108, 14.0512171694328, 298, 226, Accidental, 1, 2, 20, 10.6310988, 11.7104115618463, 95.889924, 10, 14.05, 0.0725741185050882, 1, 3080, 2, 0, 0, 0, 0, 0, 
1085, 1, 466, 1051, 14.0512171694328, 298, 226, Lightning, 1, 1, 7, 10.6310988, 11.9044980579857, 95.889924, NaN, 14.05, NaN, 1, 1272, 1, 0, 0, 0, 0, 0, 
1086, 1, 262, 1260, 12.9437541590005, 299, 222, Accidental, 1, 2, 2, 8.315568, 9.68884565575789, 68.717303, 10, 12.94, 0.0764294331888555, 1, 1415, 2, 0, 0, 0, 0, 0, 
