Time,ManagementArea,Prescription,Stand,EventID,StandAge,StandRank,NumberOfSites,HarvestedSites,MgBiomassRemoved,MgBioRemovedPerDamagedHa,TotalCohortsPartialHarvest,TotalCohortsCompleteHarvest,CohortsHarvested_AcerPens,CohortsHarvested_AmelArbo,CohortsHarvested_AescBuck,CohortsHarvested_AcerRubr,CohortsHarvested_AcerSacc,CohortsHarvested_BetuAlle,CohortsHarvested_BetuNigr,CohortsHarvested_BetuLent,CohortsHarvested_CaryOvat,CohortsHarvested_CaryAlba,CohortsHarvested_CaryGlab,CohortsHarvested_CaryCodi,CohortsHarvested_CornFlor,CohortsHarvested_FraxPenn,CohortsHarvested_FraxAmer,CohortsHarvested_FaguGran,CohortsHarvested_JuglNigr,CohortsHarvested_HaleDipt,CohortsHarvested_IlexOpac,CohortsHarvested_LiriTuli,CohortsHarvested_LiquStyr,CohortsHarvested_MagnAcum,CohortsHarvested_MagnMacr,CohortsHarvested_NyssSylv,CohortsHarvested_OxydArbo,CohortsHarvested_PrunSero,CohortsHarvested_PrunPenn,CohortsHarvested_PlanOcid,CohortsHarvested_QuerAlba,CohortsHarvested_QuerCocc,CohortsHarvested_QuerFalc,CohortsHarvested_QuerRubr,CohortsHarvested_QuerPrin,CohortsHarvested_QuerVelu,CohortsHarvested_QuerStel,CohortsHarvested_RobiPseu,CohortsHarvested_SassAlid,CohortsHarvested_TiliAmer,CohortsHarvested_TiliAmhe,CohortsHarvested_TsugCana,CohortsHarvested_PinuVirg,CohortsHarvested_PinuTaed,CohortsHarvested_PinuStro,CohortsHarvested_PinuRigi,CohortsHarvested_PinuPung,CohortsHarvested_FrasFirr,CohortsHarvested_PiceRube,CohortsHarvested_PinuEnch,BiomassHarvestedMg_AcerPens,BiomassHarvestedMg_AmelArbo,BiomassHarvestedMg_AescBuck,BiomassHarvestedMg_AcerRubr,BiomassHarvestedMg_AcerSacc,BiomassHarvestedMg_BetuAlle,BiomassHarvestedMg_BetuNigr,BiomassHarvestedMg_BetuLent,BiomassHarvestedMg_CaryOvat,BiomassHarvestedMg_CaryAlba,BiomassHarvestedMg_CaryGlab,BiomassHarvestedMg_CaryCodi,BiomassHarvestedMg_CornFlor,BiomassHarvestedMg_FraxPenn,BiomassHarvestedMg_FraxAmer,BiomassHarvestedMg_FaguGran,BiomassHarvestedMg_JuglNigr,BiomassHarvestedMg_HaleDipt,BiomassHarvestedMg_IlexOpac,BiomassHarvestedMg_LiriTuli,BiomassHarvestedMg_LiquStyr,BiomassHarvestedMg_MagnAcum,BiomassHarvestedMg_MagnMacr,BiomassHarvestedMg_NyssSylv,BiomassHarvestedMg_OxydArbo,BiomassHarvestedMg_PrunSero,BiomassHarvestedMg_PrunPenn,BiomassHarvestedMg_PlanOcid,BiomassHarvestedMg_QuerAlba,BiomassHarvestedMg_QuerCocc,BiomassHarvestedMg_QuerFalc,BiomassHarvestedMg_QuerRubr,BiomassHarvestedMg_QuerPrin,BiomassHarvestedMg_QuerVelu,BiomassHarvestedMg_QuerStel,BiomassHarvestedMg_RobiPseu,BiomassHarvestedMg_SassAlid,BiomassHarvestedMg_TiliAmer,BiomassHarvestedMg_TiliAmhe,BiomassHarvestedMg_TsugCana,BiomassHarvestedMg_PinuVirg,BiomassHarvestedMg_PinuTaed,BiomassHarvestedMg_PinuStro,BiomassHarvestedMg_PinuRigi,BiomassHarvestedMg_PinuPung,BiomassHarvestedMg_FrasFirr,BiomassHarvestedMg_PiceRube,BiomassHarvestedMg_PinuEnch,
5, 5, EconomicHarvest, 8740, 701, 117, 602, 4, 1, 878.63, 140.58, 0, 19, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 1, 2, 0, 0, 0, 0, 1, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 2, 0, 2, 0, 0, 0, 0, 2, 0, 0, 0, 41.8125, 0, 0, 0, 0, 0, 0, 0, 0, 1.5, 0, 0, 0, 0, 0, 0, 65.125, 0, 0, 0, 1.25, 34.4375, 0, 0, 0, 0, 128.6875, 0, 0, 199.1875, 0, 0, 0, 0, 0, 0, 0, 108.375, 0, 154.375, 0, 0, 0, 0, 143.875, 
5, 5, EconomicHarvest, 9853, 521, 90, 1140, 2, 1, 1187.13, 189.94, 0, 22, 0, 0, 0, 4, 0, 0, 0, 0, 0, 2, 2, 0, 2, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 2, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 96, 0, 0, 0, 0, 0, 33.9375, 108.0625, 0, 3.1875, 0, 0, 0, 0, 0, 0, 544.875, 0, 0, 0, 0, 63.5625, 0, 0, 0, 0, 0, 0, 0, 49, 0, 0, 0, 0, 0, 0, 0, 57.875, 7.1875, 101.125, 0, 0, 0, 0, 122.3125, 
5, 5, EconomicHarvest, 9236, 753, 83, 530, 53, 11, 4853.13, 70.59, 0, 181, 0, 0, 0, 28, 0, 0, 0, 0, 1, 0, 9, 0, 1, 0, 0, 0, 0, 0, 1, 27, 2, 0, 0, 8, 23, 2, 0, 0, 10, 8, 1, 1, 7, 1, 1, 1, 2, 0, 0, 0, 19, 4, 18, 0, 1, 0, 0, 5, 0, 0, 0, 361, 0, 0, 0, 0, 7.4375, 0, 269.8125, 0, 1.25, 0, 0, 0, 0, 0, 1.25, 816.4375, 60.5, 0, 0, 64.875, 242.625, 39.25, 0, 0, 624, 606.5625, 2.375, 19.125, 270.75, 7.5625, 1.25, 3.4375, 2.5, 0, 0, 0, 575.4375, 209.25, 491.125, 0, 2.5, 0, 0, 172.8125, 
5, 5, EconomicHarvest, 6100, 740, 83, 543, 3, 1, 431.06, 68.97, 0, 24, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 2, 2, 0, 0, 1, 1, 5, 0, 0, 0, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 4, 0, 0, 0, 0, 1, 0, 0, 0, 24.4375, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.1875, 0, 0, 6.25, 100.8125, 0, 0, 7.5, 5.8125, 94, 0, 0, 0, 49.4375, 1.25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10.125, 0, 0, 124.3125, 0, 0, 0, 0, 2.9375, 
5, 5, EconomicHarvest, 6961, 716, 103, 576, 239, 48, 48334.81, 161.12, 0, 1011, 0, 20, 0, 147, 2, 5, 0, 58, 0, 7, 13, 0, 3, 0, 0, 4, 1, 0, 8, 80, 0, 0, 16, 27, 98, 10, 0, 0, 119, 80, 13, 33, 90, 24, 0, 18, 2, 2, 0, 32, 5, 0, 85, 0, 0, 0, 0, 9, 0, 454.0625, 0, 4595.875, 59.75, 162.75, 0, 2192.75, 0, 124.5625, 692.4375, 0, 23.9375, 0, 0, 116.3125, 23.1875, 0, 9.6875, 5802.375, 0, 0, 126.8125, 184.5625, 2008.375, 272.1875, 0, 0, 8715.9375, 8209.4375, 399, 3147.625, 6411.4375, 754.5, 0, 103.5625, 2.5, 21.25, 0, 478.4375, 55.125, 0, 2720.9375, 0, 0, 0, 0, 465.4375, 
5, 5, EconomicHarvest, 6099, 775, 85, 505, 2, 1, 484.19, 77.47, 0, 15, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 1, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 2, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 263.25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 59.375, 9.875, 0, 0, 0, 66.5625, 0, 0, 0, 11.5625, 0, 0, 0, 0, 0, 0, 0, 3.75, 0, 69.8125, 0, 0, 0, 0, 0, 
5, 5, EconomicHarvest, 7426, 908, 102, 403, 10, 2, 338.69, 27.1, 0, 21, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 1, 0, 2, 0, 0, 0, 0, 1, 0, 0, 3, 0, 0, 0, 2, 0, 0, 0, 2, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 91.9375, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0.9375, 0, 3.9375, 0, 0, 0, 0, 15.6875, 0, 0, 74.4375, 0, 0, 0, 3.5625, 0, 0, 0, 18.3125, 0, 125.875, 0, 0, 0, 0, 0, 
5, 5, EconomicHarvest, 19437, 784, 109, 495, 329, 66, 58841.88, 142.65, 0, 1379, 0, 5, 0, 254, 10, 0, 0, 51, 1, 13, 31, 0, 1, 0, 0, 2, 0, 3, 0, 144, 8, 1, 11, 38, 131, 7, 0, 0, 52, 88, 3, 49, 179, 20, 0, 68, 10, 1, 0, 27, 8, 2, 139, 6, 0, 0, 0, 16, 0, 91.9375, 0, 7610.125, 139.4375, 0, 0, 1940.3125, 7.4375, 402.5625, 933.6875, 0, 3.8125, 0, 0, 2.375, 0, 82.3125, 0, 7482.9375, 64, 2.8125, 107.0625, 248.0625, 1813.25, 264.5625, 0, 0, 4173.375, 7825.9375, 13.5, 3235.8125, 13460.4375, 585, 0, 1334.1875, 17.75, 2.375, 0, 529.75, 93.5, 20.125, 5769.0625, 174.625, 0, 0, 0, 409.75, 
5, 5, EconomicHarvest, 5230, 735, 137, 548, 24, 5, 5792.38, 185.36, 0, 124, 0, 2, 0, 22, 0, 1, 0, 4, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 14, 0, 0, 4, 2, 10, 0, 0, 0, 10, 12, 0, 8, 17, 0, 0, 5, 3, 0, 0, 4, 0, 0, 2, 0, 0, 0, 0, 0, 0, 9.8125, 0, 967.375, 0, 10.25, 0, 138, 0, 0, 175.125, 0, 0, 0, 0, 0, 0, 0, 0, 419.9375, 0, 0, 66.8125, 2.5, 253.3125, 0, 0, 0, 392.375, 1096, 0, 486, 1166.125, 0, 0, 38.4375, 68.6875, 0, 0, 352.875, 0, 0, 148.75, 0, 0, 0, 0, 0, 
5, 5, EconomicHarvest, 5371, 798, 111, 480, 40, 8, 4758.75, 95.18, 0, 150, 0, 4, 0, 29, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 2, 0, 0, 2, 9, 0, 0, 1, 8, 19, 1, 0, 0, 12, 18, 0, 2, 18, 0, 0, 2, 2, 0, 0, 2, 0, 1, 13, 2, 0, 0, 0, 2, 0, 17.625, 0, 697.9375, 0, 0, 0, 0, 0, 0, 0, 0, 1.25, 0, 0, 6.125, 0, 0, 6.0625, 263.0625, 0, 0, 7.6875, 61.1875, 364.125, 1.25, 0, 0, 464.25, 729.25, 0, 113.5625, 815.125, 0, 0, 43.875, 2.4375, 0, 0, 17.375, 0, 10.0625, 1052.375, 65.5, 0, 0, 0, 18.625, 
5, 5, CommercialThin, 8777, 627, 62, 489, 6, 2, 707.56, 56.61, 16, 0, 0, 0, 0, 4, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 3, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 242.0625, 0, 0, 0, 26.5625, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 0, 322.5, 0, 35.4375, 6, 17.0625, 34.6875, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
5, 5, EconomicHarvest, 8628, 768, 95, 513, 157, 32, 23679.5, 118.4, 0, 641, 2, 3, 3, 88, 1, 2, 0, 22, 2, 8, 18, 0, 2, 0, 0, 5, 0, 3, 7, 73, 1, 1, 10, 18, 60, 3, 0, 0, 30, 53, 4, 20, 61, 8, 2, 7, 5, 7, 0, 23, 29, 0, 41, 7, 0, 0, 0, 12, 5.375, 9.0625, 17.4375, 2519.3125, 16.625, 2.5, 0, 604.9375, 14.875, 203.125, 644.6875, 0, 10.625, 0, 0, 40, 0, 91.4375, 23.75, 3154, 25.0625, 40.0625, 134.375, 173.25, 1135.5625, 5, 0, 0, 1371.0625, 2924.6875, 295.625, 1710.8125, 3845.6875, 477.3125, 111.125, 70.625, 27.4375, 206.6875, 0, 420.875, 601.875, 0, 1852.625, 168.8125, 0, 0, 0, 723.1875, 
5, 5, EconomicHarvest, 5176, 896, 104, 412, 402, 81, 76539, 151.19, 0, 1695, 0, 25, 0, 263, 0, 29, 0, 42, 0, 11, 33, 0, 11, 2, 0, 1, 0, 0, 1, 261, 0, 0, 58, 80, 169, 2, 0, 0, 84, 137, 2, 60, 216, 14, 0, 52, 20, 4, 0, 17, 10, 6, 53, 30, 0, 0, 0, 2, 0, 97.0625, 0, 13123.5625, 0, 511.4375, 0, 1258.5, 0, 395.1875, 1416.9375, 0, 23.375, 10.125, 0, 1.25, 0, 0, 1.25, 10267.875, 0, 0, 1122.125, 2520.6875, 5007.25, 7, 0, 0, 6295.8125, 8910.5, 29.4375, 3819.9375, 13600.9375, 493.6875, 0, 867.0625, 1091.625, 40.125, 0, 529.4375, 105.25, 78.6875, 2969.125, 1827.4375, 0, 0, 0, 116.3125, 
5, 5, EconomicHarvest, 22796, 708, 98, 584, 10, 2, 1387.44, 111, 0, 50, 0, 0, 0, 4, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 4, 6, 2, 0, 0, 5, 5, 0, 1, 9, 2, 0, 0, 2, 0, 0, 0, 3, 0, 1, 0, 0, 0, 0, 2, 0, 0, 0, 49.0625, 0, 0, 0, 0, 0, 1.25, 0, 0, 0, 0, 0, 0, 0, 0, 1.25, 25.75, 0, 0, 0, 68.4375, 79.625, 7, 0, 0, 226.6875, 200, 0, 8.4375, 483.0625, 27.0625, 0, 0, 3.75, 0, 0, 0, 147.0625, 0, 5.375, 0, 0, 0, 0, 53.625, 
5, 5, EconomicHarvest, 6122, 751, 108, 532, 13, 3, 3226.94, 172.1, 0, 69, 0, 0, 0, 8, 0, 0, 0, 11, 0, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 1, 0, 5, 1, 0, 0, 3, 3, 0, 5, 6, 2, 0, 2, 1, 0, 0, 5, 1, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 152.9375, 0, 0, 0, 581.0625, 0, 63, 186.8125, 0, 0, 0, 0, 0, 0, 0, 0, 3.4375, 0, 0, 2.75, 0, 122.5625, 104.875, 0, 0, 177.75, 338.4375, 0, 487.875, 390, 121.4375, 0, 35.75, 1.375, 0, 0, 113.9375, 6.6875, 0, 336.25, 0, 0, 0, 0, 0, 
5, 5, EconomicHarvest, 22485, 894, 127, 414, 49, 10, 8513.75, 136.22, 0, 250, 0, 0, 4, 29, 0, 0, 0, 17, 0, 4, 14, 0, 8, 0, 0, 0, 0, 4, 0, 38, 0, 1, 0, 11, 16, 12, 0, 0, 9, 7, 0, 4, 34, 7, 0, 4, 8, 0, 0, 3, 8, 0, 7, 1, 0, 0, 0, 0, 0, 0, 5.375, 473.9375, 0, 0, 0, 282.1875, 0, 25.25, 291.75, 0, 45.75, 0, 0, 0, 0, 5, 0, 2216.9375, 0, 6.5625, 0, 102.125, 118.375, 360, 0, 0, 1367.6875, 344, 0, 435.125, 1355.3125, 546.125, 0, 17.25, 94.75, 0, 0, 8.625, 244.75, 0, 95.4375, 71.4375, 0, 0, 0, 0, 
5, 5, EconomicHarvest, 6129, 734, 97, 549, 4, 1, 677.13, 108.34, 0, 14, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 4, 1, 0, 0, 0, 0, 0, 0, 0, 59.125, 0, 0, 0, 0, 0, 0, 9.1875, 0, 0, 0, 0, 0, 0, 0, 0, 195.4375, 0, 0, 0, 0, 0, 0, 0, 0, 173.6875, 0, 0, 0, 72.75, 11.3125, 0, 0, 0, 0, 0, 0, 0, 0, 84.1875, 71.4375, 0, 0, 0, 0, 
5, 5, EconomicHarvest, 19374, 691, 100, 616, 457, 92, 65329.56, 113.62, 0, 2141, 0, 0, 1, 319, 0, 0, 0, 12, 0, 61, 72, 0, 33, 0, 0, 30, 0, 5, 14, 121, 11, 0, 0, 84, 245, 24, 0, 2, 161, 178, 4, 10, 285, 35, 33, 38, 24, 2, 0, 20, 124, 20, 110, 0, 0, 0, 0, 63, 0, 0, 1.25, 4370.375, 0, 0, 0, 151.875, 0, 536.0625, 3233.3125, 0, 150.25, 0, 0, 796.25, 0, 6.25, 17.375, 5146.3125, 308.875, 0, 0, 1209.5625, 4010.3125, 335.625, 0, 5.1875, 11032.4375, 6500.875, 66.125, 283.375, 11932.1875, 1547.625, 2758.75, 83.6875, 116.625, 13.1875, 0, 127.875, 3512.9375, 1205.4375, 3208.1875, 0, 0, 0, 0, 2661.375, 
5, 5, EconomicHarvest, 22475, 763, 103, 518, 269, 54, 50927.5, 150.9, 0, 1131, 0, 4, 0, 190, 0, 0, 0, 16, 0, 9, 18, 0, 1, 0, 0, 0, 0, 0, 0, 94, 1, 0, 5, 37, 146, 2, 0, 0, 69, 115, 3, 39, 152, 39, 0, 31, 12, 0, 0, 8, 11, 0, 106, 5, 0, 0, 0, 18, 0, 91.0625, 0, 6563.125, 0, 0, 0, 581.1875, 0, 250.25, 394.25, 0, 0.3125, 0, 0, 0, 0, 0, 0, 5969.4375, 8, 0, 46.0625, 249.125, 2283.125, 41.0625, 0, 0, 4932.8125, 10636.125, 13.5, 966.875, 10630.875, 861.75, 0, 283.3125, 15, 0, 0, 32.5, 106.1875, 0, 5424.5625, 103.1875, 0, 0, 0, 443.8125, 
5, 5, EconomicHarvest, 19270, 845, 112, 441, 38, 8, 6181.63, 123.63, 0, 179, 0, 0, 0, 22, 0, 0, 0, 12, 0, 4, 6, 0, 5, 0, 1, 0, 0, 4, 0, 26, 0, 0, 0, 6, 13, 12, 0, 0, 4, 4, 0, 5, 27, 2, 0, 4, 8, 0, 0, 2, 10, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 299.3125, 0, 0, 0, 310.9375, 0, 25.25, 329.125, 0, 17.6875, 0, 6.5, 0, 0, 5, 0, 1635.3125, 0, 0, 0, 68.125, 92.125, 360, 0, 0, 332.875, 292.125, 0, 324.5, 1344.875, 144.8125, 0, 17.25, 94.75, 0, 0, 27.3125, 281.1875, 0, 145.4375, 0, 0, 0, 0, 27.125, 
5, 5, EconomicHarvest, 19399, 836, 113, 450, 80, 16, 12486.5, 124.87, 0, 255, 0, 3, 0, 46, 0, 1, 0, 18, 0, 0, 4, 0, 1, 0, 0, 0, 0, 0, 0, 29, 1, 0, 4, 17, 19, 0, 0, 0, 11, 17, 0, 5, 42, 0, 0, 10, 7, 0, 0, 4, 0, 0, 11, 5, 0, 0, 0, 0, 0, 17.1875, 0, 2384.875, 0, 13.9375, 0, 290.125, 0, 0, 190, 0, 1.25, 0, 0, 0, 0, 0, 0, 1165.5625, 2.875, 0, 65.875, 420.8125, 561.125, 0, 0, 0, 908.1875, 773.4375, 0, 672.625, 3044.75, 0, 0, 114.1875, 85.0625, 0, 0, 41.5625, 0, 0, 1408.6875, 324.375, 0, 0, 0, 0, 
5, 5, CommercialThin, 8639, 617, 53, 547, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
5, 5, EconomicHarvest, 8365, 792, 75, 487, 11, 3, 1743.38, 92.98, 0, 56, 0, 4, 0, 7, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 4, 3, 0, 0, 0, 4, 6, 3, 0, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 6, 0, 31, 0, 200.75, 0, 0, 0, 0, 0, 0, 79.375, 0, 0, 0, 0, 0, 0, 0, 0, 7.4375, 0, 0, 0, 30.875, 121.9375, 0, 0, 0, 160.25, 489.625, 180.9375, 0, 35.375, 6.75, 0, 0, 0, 0, 0, 0, 0, 0, 301.0625, 0, 0, 0, 0, 98, 
5, 5, EconomicHarvest, 8370, 863, 106, 430, 11, 3, 2072.31, 110.52, 0, 57, 2, 0, 3, 9, 7, 0, 0, 2, 0, 0, 0, 0, 0, 0, 1, 0, 0, 2, 0, 6, 0, 0, 1, 0, 3, 0, 0, 0, 3, 2, 0, 2, 6, 0, 0, 1, 0, 5, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 9.5625, 0, 20.875, 211.9375, 149.875, 0, 0, 105.4375, 0, 0, 0, 0, 0, 0, 127.625, 0, 0, 74.0625, 0, 268.1875, 0, 0, 26.25, 0, 36.1875, 0, 0, 0, 119.6875, 122, 0, 121.25, 548.375, 0, 0, 18.875, 0, 105.3125, 0, 1.625, 0, 0, 5.1875, 0, 0, 0, 0, 0, 
5, 5, CommercialThin, 8357, 692, 60, 152, 2, 1, 152.81, 24.45, 6, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21.375, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 57.75, 0, 0, 0, 0, 73.6875, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
5, 5, EconomicHarvest, 19466, 832, 164, 454, 15, 3, 2770.31, 147.75, 0, 61, 0, 0, 0, 11, 0, 0, 0, 2, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 1, 1, 5, 0, 0, 0, 0, 1, 1, 7, 13, 1, 0, 2, 0, 0, 0, 1, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 261.125, 0, 0, 0, 52.375, 0, 0, 39.875, 0, 0, 0, 0, 0, 0, 0, 0, 618.625, 0, 0, 1.25, 1.25, 56.0625, 0, 0, 0, 0, 110.8125, 60.3125, 588.6875, 870.125, 86.1875, 0, 10.8125, 0, 0, 0, 1.25, 0, 0, 11.5625, 0, 0, 0, 0, 0, 
5, 5, EconomicHarvest, 6051, 769, 88, 508, 111, 23, 19046.88, 132.5, 0, 457, 0, 2, 0, 65, 1, 0, 0, 4, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 14, 0, 0, 2, 41, 33, 0, 0, 0, 21, 66, 0, 8, 67, 6, 0, 5, 1, 1, 0, 5, 12, 0, 49, 12, 0, 0, 0, 32, 0, 20.1875, 0, 1432.1875, 29.5, 0, 0, 229, 0, 0, 110.625, 0, 0, 0, 0, 0, 0, 0, 0, 1598.3125, 0, 0, 18.4375, 605.125, 643.75, 0, 0, 0, 1294.125, 3501, 0, 667.5625, 4599.5625, 269, 0, 16.125, 1.25, 10.6875, 0, 180, 116.5625, 0, 1991.875, 52.75, 0, 0, 0, 1659.25, 
5, 5, CommercialThin, 8367, 571, 30, 777, 2, 1, 36.38, 5.82, 3, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31.125, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
5, 5, EconomicHarvest, 19486, 854, 110, 436, 28, 6, 6292.44, 167.8, 0, 123, 0, 1, 0, 15, 0, 4, 0, 7, 0, 1, 5, 0, 1, 0, 2, 0, 0, 0, 0, 22, 0, 0, 3, 8, 10, 0, 0, 0, 7, 7, 0, 9, 13, 0, 0, 4, 1, 0, 0, 1, 0, 0, 0, 2, 0, 0, 0, 0, 0, 2.5, 0, 706.75, 0, 72.875, 0, 368.9375, 0, 29.25, 349.0625, 0, 2.125, 0, 2.5, 0, 0, 0, 0, 1258.125, 0, 0, 61.6875, 219.6875, 341.0625, 0, 0, 0, 526.5, 480.25, 0, 633.75, 977.75, 0, 0, 33, 60.4375, 0, 0, 11.875, 0, 0, 0, 154.3125, 0, 0, 0, 0, 
5, 5, EconomicHarvest, 5886, 887, 83, 415, 13, 3, 1880.44, 100.29, 0, 42, 0, 0, 0, 7, 0, 0, 0, 2, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 1, 3, 0, 0, 0, 0, 3, 0, 0, 7, 0, 0, 2, 0, 0, 0, 2, 2, 0, 3, 0, 0, 0, 0, 2, 0, 0, 0, 240.3125, 0, 0, 0, 74.4375, 0, 0, 75.875, 0, 1.5, 0, 0, 0, 0, 0, 0, 193.9375, 0, 0, 0, 1.25, 41.1875, 0, 0, 0, 0, 203.9375, 0, 0, 404, 0, 0, 44.5, 0, 0, 0, 76.9375, 108.375, 0, 270.3125, 0, 0, 0, 0, 143.875, 
5, 5, CommercialThin, 5898, 652, 55, 345, 2, 1, 252.69, 40.43, 6, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 65.1875, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 57.8125, 125.1875, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
5, 5, EconomicHarvest, 5905, 835, 97, 451, 4, 1, 805.94, 128.95, 0, 17, 0, 0, 0, 2, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 2, 3, 0, 0, 0, 5, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 76.5625, 0, 0, 0, 0, 0, 52.875, 0, 0, 0, 0, 0, 0, 0, 0, 0, 194.875, 0, 0, 0, 12.5625, 31.625, 0, 0, 0, 165.3125, 208.75, 40.625, 0, 0, 22.75, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
