"","Time","ClimateRegionName","ClimateRegionIndex","NumSites","NEEC","SOMTC","AGB","AG_NPPC","BG_NPPC","Litterfall","AgeMortality","MineralN","TotalN","GrossMineralization","C_LiveLeaf","C_LiveFRoot","C_LiveWood","C_LiveCRoot","C_DeadWood","C_DeadCRoot","C_DeadLeaf_Struc","C_DeadLeaf_Meta","C_DeadFRoot_Struc","C_DeadFRoot_Meta","C_SOM1surf","C_SOM1soil","C_SOM2","C_SOM3","N_Leaf","N_FRoot","N_Wood","N_CRoot","N_DeadWood","N_DeadCRoot","N_DeadLeaf_Struc","N_DeadLeaf_Meta","N_DeadFRoot_Struc","N_DeadFRoot_Meta","N_SOM1surf","N_SOM1soil","N_SOM2","N_SOM3","SurfStrucNetMin","SurfMetaNetMin","SoilStrucNetMin","SoilMetaNetMin","SOM1surfNetMin","SOM1soilNetMin","SOM2NetMin","SOM3NetMin","TotalNdep","StreamC","StreamN","FireCEfflux","FireNEfflux","Nuptake","Nresorbed","TotalSoilN","Nvol","FrassC","X"
"257",256," eco1",0,1,-5.5,4805.7,3790,215.9,43.2,109.9,117.2,4.74,350.8,9.5,202.1,40.4,1579.5,315.9,742.6,110.4,1527.8,86,218,17.8,63.4,202.8,3221.4,1318,9.7,0.9,4,3.8,1.9,1.3,7.6,3,1.1,0.7,1.6,22.5,123.6,164.3,0.1,-0.3,0,-0.2,1.8,3.4,-2.4,0,3.42,0,0.03,0,0,3,3.3,329.2,2.96,0,NA
"258",257," eco1",0,1,20,4807.9,3724,189.1,37.8,104.1,116,5.14,350.8,9.3,188.7,37.7,1561.9,312.4,750.2,112,1530.7,88.1,218.4,18.2,64.5,203.1,3221.5,1318.8,9.1,0.9,3.9,3.7,1.9,1.3,7.7,3.1,1.1,0.7,1.7,22.5,123.7,164.5,0.1,-0.3,0,-0.2,1.8,3.3,-2.3,0,3.41,0.02,0.05,0,0,2.2,3.1,330,3.35,0,NA
"259",258," eco1",0,1,11.6,4808.4,3756,233.6,46.7,103,115.8,5.2,351.2,11,197.9,39.6,1567.5,313.5,738.1,109.6,1523,82.8,217.2,16.9,63.6,203.1,3221.9,1319.8,9.5,0.9,3.9,3.7,1.9,1.3,7.6,2.9,1.1,0.6,1.7,22.5,123.7,164.6,0.1,-0.4,0,-0.3,2.1,3.9,-2.8,0,3.41,0.02,0.04,0,0,3,3.1,329.9,3.39,0,NA
"260",259," eco1",0,1,-32.7,4807.2,3858,274.1,54.8,108.8,117,4.64,351.9,11.2,220.6,44.1,1593,318.6,725.9,107.3,1517.1,80.5,216.3,16.3,62.3,202.7,3221.4,1320.8,10.6,1,4,3.8,1.8,1.3,7.6,2.8,1.1,0.6,1.6,22.5,123.7,164.8,0.1,-0.4,0,-0.3,2.1,4,-2.8,0,3.4,0,0,0,0,4,3.3,329.4,3.04,0,NA
"261",260," eco1",0,1,17.7,4806,3827,214.8,43,112.3,117.3,4.72,351.7,10.5,211.4,42.3,1587.4,317.5,723.6,107.1,1517.5,83.1,216.4,17,62.2,202.4,3219.7,1321.7,10.2,1,4,3.8,1.8,1.3,7.6,2.9,1.1,0.6,1.6,22.5,123.7,164.9,0.1,-0.4,0,-0.2,2,3.8,-2.6,0,3.43,0.03,0.08,0,0,3.2,3.4,329.7,2.94,0,NA
"262",261," eco1",0,1,8.3,4805.1,3826,225.8,45.2,109.1,117.1,5.18,352.3,10.6,210.7,42.1,1587.8,317.6,719.9,106.5,1515.4,82.8,216.1,16.9,62.1,202.3,3218.1,1322.6,10.1,1,4,3.8,1.8,1.3,7.6,2.9,1.1,0.6,1.6,22.5,123.8,165.1,0.1,-0.4,0,-0.3,2,3.8,-2.7,0,3.37,0,0,0,0,2.6,3.3,330.3,3.29,0,NA
"263",262," eco1",0,1,25.4,4805.6,3730,178.8,35.8,107.5,116.5,5.01,351.4,9.1,189.1,37.8,1564.3,312.9,732.5,109.2,1521.3,87.8,217,18.2,63.2,202.4,3216.7,1323.4,9.1,0.9,3.9,3.7,1.8,1.3,7.6,3.1,1.1,0.7,1.7,22.5,123.8,165.2,0.1,-0.3,0,-0.2,1.7,3.3,-2.3,0,3.44,0.05,0.05,0,0,2.9,3.2,330.6,3.2,0,NA
"264",263," eco1",0,1,-30.4,4805.7,3807,258.3,51.7,105.4,116.6,5.1,352.5,10.6,207.7,41.5,1582,316.4,728.2,108.4,1517.6,84.8,216.4,17.4,62.8,202.4,3216.1,1324.3,10,1,4,3.8,1.8,1.3,7.6,3,1.1,0.6,1.7,22.5,123.8,165.4,0.1,-0.4,0,-0.3,2.1,3.8,-2.6,0,3.38,0,0,0,0,2.9,3.2,330.7,3.31,0,NA
"265",264," eco1",0,1,23.3,4806.4,3756,197.6,39.5,105.7,116.1,5.19,352.2,9.9,196.9,39.4,1568.6,313.7,731.2,109,1518.1,85.4,216.5,17.5,63.5,202.5,3215.2,1325.2,9.5,0.9,3.9,3.7,1.8,1.3,7.6,3,1.1,0.6,1.7,22.5,123.8,165.5,0.1,-0.3,0,-0.2,1.9,3.6,-2.5,0,3.39,0,0.04,0,0,2.8,3.2,331,3.29,0,NA
"266",265," eco1",0,1,-7.8,4805.8,3792,240.4,48.1,107,116.5,5.01,352.5,10.7,205.3,41.1,1577.1,315.4,726.1,108,1514.9,83.7,216,17.1,62.9,202.4,3214.4,1326.1,9.9,1,4,3.8,1.8,1.3,7.6,2.9,1.1,0.6,1.7,22.5,123.8,165.7,0.1,-0.4,0,-0.3,2.1,3.8,-2.7,0,3.43,0.04,0.08,0,0,3.3,3.2,330.8,3.21,0,NA
"267",266," eco1",0,1,-16.7,4805,3832,248.7,49.7,112.3,117.6,4.66,352.7,10.7,212.4,42.5,1588.8,317.8,721.9,107.3,1514.3,84.2,215.9,17.2,62.5,202.2,3213.3,1327,10.2,1,4,3.8,1.8,1.3,7.6,2.9,1.1,0.6,1.7,22.5,123.8,165.8,0.1,-0.4,0,-0.3,2,3.8,-2.7,0,3.37,0.02,0.08,0,0,3.8,3.4,330.7,2.82,0,NA
"268",267," eco1",0,1,-29.8,4804.6,3867,248.2,49.6,113.3,118.1,4.67,353.4,10.2,218.2,43.6,1599.7,319.9,724.5,107.9,1517.3,86.9,216.4,17.9,62.5,202.2,3212.1,1327.9,10.5,1,4,3.8,1.8,1.3,7.6,3,1.1,0.7,1.7,22.5,123.8,166,0.1,-0.4,0,-0.2,2,3.7,-2.5,0,3.34,0.01,0.03,0,0,3.2,3.4,331,2.9,0,NA
"269",268," eco1",0,1,47.5,4806.4,3743,167.8,33.6,109.4,117,5.04,352.5,9.5,189.4,37.9,1570,314,734,109.8,1522.5,89.9,217.2,18.6,64.1,202.4,3211.1,1328.7,9.1,0.9,3.9,3.7,1.9,1.3,7.6,3.1,1.1,0.7,1.7,22.5,123.8,166.1,0.1,-0.3,0,-0.2,1.8,3.4,-2.3,0,3.43,0.02,0.09,0,0,2.4,3.3,331.7,3.22,0,NA
"270",269," eco1",0,1,-40,4806.5,3864,280.1,56,106,117.3,4.85,353.8,11.3,217.8,43.6,1598.3,319.7,723.5,107.7,1515.6,83.7,216.2,17,63.1,202.5,3211.2,1329.7,10.5,1,4,3.8,1.8,1.3,7.6,2.9,1.1,0.6,1.7,22.5,123.8,166.3,0.1,-0.4,0,-0.3,2.2,4,-2.8,0,3.39,0.02,0.08,0,0,3.3,3.2,331.4,3.39,0,NA
"271",270," eco1",0,1,39.8,4805.2,3805,199,39.8,109.5,117.2,5.13,353.3,10.7,203.8,40.8,1584.5,316.9,720.6,107.2,1514,83.7,215.9,17.1,62.5,202.1,3210,1330.6,9.8,0.9,4,3.8,1.8,1.3,7.6,2.9,1.1,0.6,1.7,22.5,123.9,166.4,0.1,-0.4,0,-0.3,2,3.8,-2.6,0,3.39,0,0,0,0,2.9,3.3,331.7,3.25,0,NA
"272",271," eco1",0,1,-8.4,4803.6,3839,245.3,49.1,111.3,118,4.93,353.6,10.9,210.3,42.1,1594.1,318.8,715.4,106.3,1511.6,83.4,215.6,17,62,201.8,3208.3,1331.5,10.1,1,4,3.8,1.8,1.3,7.6,2.9,1.1,0.6,1.6,22.4,123.8,166.6,0.1,-0.4,0,-0.3,2.1,3.9,-2.7,0,3.38,0,0,0,0,3.5,3.3,331.6,3.11,0,NA
"273",272," eco1",0,1,19,4804.2,3770,190.6,38.1,106.1,116.8,5.37,353.5,9.5,195.7,39.1,1576.4,315.3,725.3,108.3,1515,86.1,216.1,17.7,63,201.9,3207,1332.3,9.4,0.9,4,3.8,1.8,1.3,7.6,3,1.1,0.7,1.7,22.4,123.8,166.7,0.1,-0.3,0,-0.2,1.8,3.4,-2.3,0,3.38,0,0,0,0,2.1,3.2,332.4,3.48,0,NA
"274",273," eco1",0,1,-12.5,4803.9,3815,242.7,48.5,104.5,116.8,5.22,354,10.6,207.6,41.5,1585.8,317.2,721.7,107.5,1510.9,83.2,215.5,16.9,62.6,201.8,3206.2,1333.3,10,1,4,3.8,1.8,1.3,7.6,2.9,1.1,0.6,1.7,22.4,123.8,166.9,0.1,-0.4,0,-0.3,2,3.8,-2.6,0,3.38,0,0,0,0,3.1,3.1,332.2,3.47,0,NA
"275",274," eco1",0,1,23.5,4802.1,3803,216.9,43.4,106.1,116.6,5.19,353.8,10.8,205.6,41.1,1582,316.4,715.7,106.4,1506.2,81.3,214.7,16.6,61.8,201.5,3204.6,1334.2,9.9,1,4,3.8,1.8,1.3,7.5,2.8,1.1,0.6,1.6,22.4,123.8,167,0.1,-0.4,0,-0.3,2.1,3.9,-2.7,0,3.35,0,0,0,0,3,3.2,332.1,3.38,0,NA
"276",275," eco1",0,1,-16.4,4800.5,3833,243.9,48.8,111.8,117.8,4.73,353.8,10.6,210.8,42.2,1591,318.2,714.4,106.2,1506.2,83.2,214.7,17.1,61.6,201.3,3202.5,1335.1,10.1,1,4,3.8,1.8,1.3,7.5,2.9,1.1,0.6,1.6,22.4,123.8,167.2,0.1,-0.4,0,-0.2,2,3.8,-2.6,0,3.38,0,0,0,0,3.9,3.3,331.9,2.9,0,NA
"277",276," eco1",0,1,3.1,4800.2,3814,218.6,43.7,110.1,117.5,5,354.1,10.2,205.6,41.1,1587.2,317.4,717.6,106.9,1507.8,85,215,17.5,62.3,201.3,3200.7,1336,9.9,1,4,3.8,1.8,1.3,7.5,3,1.1,0.6,1.7,22.4,123.8,167.3,0.1,-0.4,0,-0.2,1.9,3.6,-2.5,0,3.43,0.03,0.12,0,0,2.7,3.3,332.4,3.16,0,NA
"278",277," eco1",0,1,-43.4,4799.2,3917,279.3,55.9,112.4,118.6,4.61,355,11.2,227.3,45.5,1613.8,322.8,710.9,105.7,1505,83.1,214.6,17,61.9,201.2,3199.2,1336.9,10.9,1.1,4.1,3.8,1.8,1.3,7.5,2.9,1.1,0.6,1.7,22.4,123.8,167.5,0.1,-0.4,0,-0.3,2.1,4,-2.7,0,3.39,0.02,0.04,0,0,3.9,3.4,332,2.99,0,NA
"279",278," eco1",0,1,45.1,4799.8,3781,167.4,33.5,113,118,4.88,353.9,9.4,194.7,38.9,1582.8,316.6,723.2,108.1,1512.6,88.9,215.7,18.4,63.2,201.3,3197.5,1337.7,9.4,0.9,4,3.8,1.8,1.3,7.6,3.1,1.1,0.7,1.7,22.4,123.7,167.6,0.1,-0.3,0,-0.2,1.8,3.4,-2.3,0,3.43,0.02,0.09,0,0,2.7,3.4,332.7,3.04,0,NA
"280",279," eco1",0,1,5.2,4798.2,3845,253.3,50.7,105.9,117.6,5.45,355,11.9,210.4,42.1,1596.9,319.4,708.2,105.2,1502.5,81,214.2,16.4,61.8,201.1,3196.5,1338.8,10.1,1,4,3.8,1.8,1.3,7.5,2.8,1.1,0.6,1.7,22.4,123.7,167.8,0.1,-0.4,0,-0.3,2.3,4.2,-2.9,0,3.38,0.01,0.08,0,0,2.5,3.2,333,3.6,0,NA
"281",280," eco1",0,1,-31.3,4797.4,3872,244.3,48.9,112.9,118.7,4.77,354.9,10,214.8,43,1605.2,321,714.4,106.5,1506.3,84.9,214.8,17.4,62.1,201,3194.7,1339.6,10.3,1,4,3.8,1.8,1.3,7.5,3,1.1,0.6,1.7,22.4,123.7,167.9,0.1,-0.3,0,-0.2,1.9,3.6,-2.5,0,3.39,0.01,0.07,0,0,3.9,3.4,332.6,2.94,0,NA
"282",281," eco1",0,1,52.6,4799,3698,139.5,27.9,104.8,116.6,5.13,353.6,8.4,176.9,35.4,1561.2,312.2,736,110.7,1515.4,91.2,216.2,19,63.6,201.3,3193.8,1340.3,8.5,0.8,3.9,3.7,1.9,1.3,7.6,3.2,1.1,0.7,1.7,22.4,123.7,168,0.1,-0.3,0,-0.2,1.6,3,-2.1,0,3.43,0,0.04,0,0,2,3.1,333.5,3.41,0,NA
"283",282," eco1",0,1,17.8,4801,3690,204.3,40.9,93.3,114.6,5.95,354.5,10,181.6,36.3,1552.8,310.6,736.1,110.6,1509.2,84.8,215.2,17.2,64,201.6,3194.2,1341.2,8.7,0.8,3.9,3.7,1.9,1.3,7.6,2.9,1.1,0.6,1.7,22.4,123.7,168.2,0.1,-0.4,0,-0.3,2,3.5,-2.4,0,3.36,0.02,0.06,0,0,1.2,2.8,334.1,4.11,0,NA
"284",283," eco1",0,1,-43.3,4800.6,3808,275,55,103.2,116.1,4.71,354.7,10.9,210.4,42.1,1579.7,315.9,726.9,108.6,1502.8,80.9,214.3,16.4,62.6,201.4,3194.5,1342.1,10.1,1,4,3.8,1.8,1.3,7.5,2.8,1.1,0.6,1.7,22.4,123.7,168.3,0.1,-0.4,0,-0.3,2.1,3.9,-2.7,0,3.41,0.02,0.04,0,0,4.6,3.1,332.8,3.16,0,NA
"285",284," eco1",0,1,16.1,4801.2,3752,199.9,40,109.7,116.5,4.7,354.3,9.7,196.6,39.3,1567.1,313.4,731.5,109.5,1506.6,85,214.9,17.4,63.2,201.3,3193.7,1343,9.5,0.9,3.9,3.7,1.8,1.3,7.5,3,1.1,0.6,1.7,22.3,123.7,168.5,0.1,-0.3,0,-0.2,1.8,3.5,-2.4,0,3.41,0,0,0,0,3.3,3.3,333.1,2.81,0,NA
"286",285," eco1",0,1,-25.6,4800.9,3830,263.7,52.7,110,117.2,4.86,355.4,11.1,213.2,42.6,1587,317.4,722.2,107.6,1503,82.9,214.3,16.9,62.6,201.2,3193.2,1343.9,10.3,1,4,3.8,1.8,1.3,7.5,2.9,1.1,0.6,1.7,22.3,123.7,168.6,0.1,-0.4,0,-0.3,2.1,3.9,-2.7,0,3.47,0.02,0.11,0,0,3.3,3.3,333.2,3.02,0,NA
"287",286," eco1",0,1,44.7,4801.7,3712,168.2,33.6,107.5,116.1,5.09,354.4,9.4,186.5,37.3,1558.3,311.7,731.1,109.4,1507.6,86.8,215,17.9,63.5,201.2,3192.2,1344.7,9,0.9,3.9,3.7,1.8,1.3,7.5,3,1.1,0.7,1.7,22.3,123.6,168.8,0.1,-0.3,0,-0.2,1.8,3.4,-2.3,0,3.43,0.02,0.09,0,0,2.5,3.2,333.8,3.29,0,NA
"288",287," eco1",0,1,12.5,4802.7,3697,208.7,41.7,100.4,115.1,5.45,354.8,10,186.3,37.3,1551.7,310.3,731.6,109.4,1505,84.5,214.6,17.3,63.7,201.3,3192.1,1345.6,9,0.9,3.9,3.7,1.8,1.3,7.5,2.9,1.1,0.6,1.7,22.3,123.6,168.9,0.1,-0.4,0,-0.2,1.9,3.6,-2.4,0,3.38,0,0,0,0,2.2,3,334.2,3.64,0,NA
"289",288," eco1",0,1,8.8,4803.4,3685,207.2,41.4,98.7,114.3,5.5,354.9,9.8,187.1,37.4,1545.2,309,733.3,109.7,1502.7,83.1,214.3,16.9,63.6,201.3,3192,1346.4,9,0.9,3.9,3.7,1.8,1.3,7.5,2.9,1.1,0.6,1.7,22.3,123.6,169.1,0.1,-0.3,0,-0.2,1.9,3.5,-2.4,0,3.38,0,0,0,0,2.5,2.9,334.3,3.63,0,NA
"290",289," eco1",0,1,-30.2,4802.6,3763,255.5,51.1,104.1,115.2,4.93,355.4,10.5,205.7,41.1,1562.9,312.6,727.6,108.5,1499.1,81.8,213.7,16.7,62.3,201.1,3191.8,1347.3,9.9,1,3.9,3.7,1.8,1.3,7.5,2.8,1.1,0.6,1.6,22.3,123.6,169.2,0.1,-0.4,0,-0.2,2,3.7,-2.6,0,3.38,0,0,0,0,3.8,3.1,333.7,3.13,0,NA
"291",290," eco1",0,1,-13.4,4803,3776,230,46,108.2,115.6,4.9,355.7,10,207.9,41.6,1566.9,313.4,728.4,108.7,1500.7,83.9,214,17.2,62.8,201,3191,1348.2,10,1,3.9,3.7,1.8,1.3,7.5,2.9,1.1,0.6,1.7,22.3,123.6,169.4,0.1,-0.3,0,-0.2,1.9,3.6,-2.5,0,3.42,0.03,0.05,0,0,3.2,3.2,333.9,2.98,0,NA
"292",291," eco1",0,1,10.2,4804,3722,199.6,39.9,109,115.7,4.67,355.1,9.5,194.7,38.9,1555,311,735.2,110,1505.8,87.8,214.8,18.2,63.3,201.1,3190.5,1349,9.4,0.9,3.9,3.7,1.9,1.3,7.5,3.1,1.1,0.7,1.7,22.3,123.6,169.5,0.1,-0.3,0,-0.2,1.8,3.4,-2.3,0,3.4,0.04,0.08,0,0,3.3,3.3,334.1,2.91,0,NA
"293",292," eco1",0,1,5.5,4806.4,3674,193.3,38.7,101.6,114.4,5.13,355.4,9,185.9,37.2,1541.2,308.2,745.6,112,1509.8,89.6,215.4,18.5,64.4,201.5,3190.8,1349.8,8.9,0.9,3.9,3.7,1.9,1.3,7.6,3.1,1.1,0.7,1.7,22.3,123.6,169.6,0.1,-0.3,0,-0.2,1.7,3.2,-2.2,0,3.42,0.01,0.08,0,0,2,3,334.8,3.43,0,NA
"294",293," eco1",0,1,10.3,4808.2,3689,220.6,44.1,99.8,113.9,5.41,355.9,10.4,191.9,38.4,1542,308.4,739,110.6,1504.8,84.5,214.6,17.2,64,201.6,3191.8,1350.7,9.2,0.9,3.9,3.7,1.9,1.3,7.5,2.9,1.1,0.6,1.7,22.3,123.6,169.8,0.1,-0.4,0,-0.3,2,3.7,-2.5,0,3.39,0,0,0,0,2.6,3,335,3.49,0,NA
"295",294," eco1",0,1,-18.2,4808.4,3743,240.5,48.1,101,113.9,4.76,356,10.3,206.4,41.3,1553.2,310.6,734.2,109.6,1501,82.3,214.1,16.7,63.1,201.5,3192.2,1351.6,9.9,1,3.9,3.7,1.9,1.3,7.5,2.9,1.1,0.6,1.7,22.3,123.6,169.9,0.1,-0.4,0,-0.2,2,3.6,-2.5,0,3.41,0.01,0.07,0,0,3.5,3,334.3,3.42,0,NA
"296",295," eco1",0,1,13.1,4807.9,3747,225.9,45.2,108.9,115,4.77,356,10.8,205.9,41.2,1555.7,311.1,724.9,107.8,1498.4,81.6,213.7,16.6,62.3,201.2,3191.9,1352.5,9.9,1,3.9,3.7,1.8,1.3,7.5,2.8,1.1,0.6,1.6,22.3,123.6,170.1,0.1,-0.4,0,-0.3,2.1,3.9,-2.7,0,3.38,0.01,0.03,0,0,3.5,3.3,334.4,2.84,0,NA
"297",296," eco1",0,1,-46.4,4806.1,3862,283.6,56.7,113.3,116.5,4.41,357,11.2,228.7,45.7,1586.6,317.3,713.8,105.7,1495.6,81.5,213.2,16.6,61.4,200.7,3190.5,1353.5,11,1.1,4,3.8,1.8,1.3,7.5,2.8,1.1,0.6,1.6,22.3,123.5,170.2,0.1,-0.4,0,-0.3,2.1,4,-2.8,0,3.4,0.03,0.04,0,0,4,3.4,334.1,2.84,0,NA
"298",297," eco1",0,1,-15.2,4804.1,3912,263.9,52.8,121.7,118.5,4.5,357.5,11.6,233.7,46.7,1605.4,321.1,702.9,103.7,1495.7,82.7,213.3,16.9,60.9,200.4,3188.3,1354.5,11.2,1.1,4,3.8,1.8,1.2,7.5,2.9,1.1,0.6,1.6,22.3,123.4,170.4,0.1,-0.4,0,-0.3,2.2,4.2,-2.9,0,3.42,0.04,0.08,0,0,4,3.6,334.3,2.52,0,NA
"299",298," eco1",0,1,43.9,4804.4,3796,172.4,34.5,110.6,116.6,5.43,357.2,9.6,205.9,41.2,1578.5,315.7,712,105.7,1500.9,86.3,214.1,17.8,62.3,200.5,3186.3,1355.3,9.9,1,4,3.8,1.8,1.3,7.5,3,1.1,0.7,1.7,22.3,123.4,170.5,0.1,-0.3,0,-0.2,1.8,3.4,-2.4,0,3.36,0.02,0.05,0,0,1.5,3.3,335.6,3.53,0,NA
"300",299," eco1",0,1,44.6,4805.2,3682,165.8,33.2,104,115.4,5.45,356.1,9.4,181.5,36.3,1549.3,309.9,722.7,107.9,1504.4,87.9,214.6,18.1,63.2,200.7,3185.3,1356.1,8.7,0.8,3.9,3.7,1.8,1.3,7.5,3.1,1.1,0.7,1.7,22.3,123.4,170.7,0.1,-0.3,0,-0.2,1.8,3.3,-2.3,0,3.4,0,0,0,0,2.4,3.1,335.9,3.62,0,NA
"301",300," eco1",0,1,27.7,4804,3689,211.9,42.4,94.7,113.7,5.89,356.5,10.8,188.5,37.7,1545.8,309.2,714.7,106.3,1494.2,80.4,213,16.2,62,200.5,3184.5,1357,9.1,0.9,3.9,3.7,1.8,1.3,7.5,2.8,1.1,0.6,1.7,22.3,123.4,170.8,0.1,-0.4,0,-0.3,2.1,3.8,-2.6,0,3.35,0,0,0,0,1.8,2.8,336,4.18,0,NA
