Time,ManagementArea,Prescription,HarvestedSites,TotalCohortsCompleteHarvest,TotalCohortsPartialHarvest,TotalBiomassHarvested,CohortsHarvested_AcerPens,CohortsHarvested_AmelArbo,CohortsHarvested_AescBuck,CohortsHarvested_AcerRubr,CohortsHarvested_AcerSacc,CohortsHarvested_BetuAlle,CohortsHarvested_BetuNigr,CohortsHarvested_BetuLent,CohortsHarvested_CaryOvat,CohortsHarvested_CaryAlba,CohortsHarvested_CaryGlab,CohortsHarvested_CaryCodi,CohortsHarvested_CornFlor,CohortsHarvested_FraxPenn,CohortsHarvested_FraxAmer,CohortsHarvested_FaguGran,CohortsHarvested_JuglNigr,CohortsHarvested_HaleDipt,CohortsHarvested_IlexOpac,CohortsHarvested_LiriTuli,CohortsHarvested_LiquStyr,CohortsHarvested_MagnAcum,CohortsHarvested_MagnMacr,CohortsHarvested_NyssSylv,CohortsHarvested_OxydArbo,CohortsHarvested_PrunSero,CohortsHarvested_PrunPenn,CohortsHarvested_PlanOcid,CohortsHarvested_QuerAlba,CohortsHarvested_QuerCocc,CohortsHarvested_QuerFalc,CohortsHarvested_QuerRubr,CohortsHarvested_QuerPrin,CohortsHarvested_QuerVelu,CohortsHarvested_QuerStel,CohortsHarvested_RobiPseu,CohortsHarvested_SassAlid,CohortsHarvested_TiliAmer,CohortsHarvested_TiliAmhe,CohortsHarvested_TsugCana,CohortsHarvested_PinuVirg,CohortsHarvested_PinuTaed,CohortsHarvested_PinuStro,CohortsHarvested_PinuRigi,CohortsHarvested_PinuPung,CohortsHarvested_FrasFirr,CohortsHarvested_PiceRube,CohortsHarvested_PinuEnch,BiomassHarvestedMg_AcerPens,BiomassHarvestedMg_AmelArbo,BiomassHarvestedMg_AescBuck,BiomassHarvestedMg_AcerRubr,BiomassHarvestedMg_AcerSacc,BiomassHarvestedMg_BetuAlle,BiomassHarvestedMg_BetuNigr,BiomassHarvestedMg_BetuLent,BiomassHarvestedMg_CaryOvat,BiomassHarvestedMg_CaryAlba,BiomassHarvestedMg_CaryGlab,BiomassHarvestedMg_CaryCodi,BiomassHarvestedMg_CornFlor,BiomassHarvestedMg_FraxPenn,BiomassHarvestedMg_FraxAmer,BiomassHarvestedMg_FaguGran,BiomassHarvestedMg_JuglNigr,BiomassHarvestedMg_HaleDipt,BiomassHarvestedMg_IlexOpac,BiomassHarvestedMg_LiriTuli,BiomassHarvestedMg_LiquStyr,BiomassHarvestedMg_MagnAcum,BiomassHarvestedMg_MagnMacr,BiomassHarvestedMg_NyssSylv,BiomassHarvestedMg_OxydArbo,BiomassHarvestedMg_PrunSero,BiomassHarvestedMg_PrunPenn,BiomassHarvestedMg_PlanOcid,BiomassHarvestedMg_QuerAlba,BiomassHarvestedMg_QuerCocc,BiomassHarvestedMg_QuerFalc,BiomassHarvestedMg_QuerRubr,BiomassHarvestedMg_QuerPrin,BiomassHarvestedMg_QuerVelu,BiomassHarvestedMg_QuerStel,BiomassHarvestedMg_RobiPseu,BiomassHarvestedMg_SassAlid,BiomassHarvestedMg_TiliAmer,BiomassHarvestedMg_TiliAmhe,BiomassHarvestedMg_TsugCana,BiomassHarvestedMg_PinuVirg,BiomassHarvestedMg_PinuTaed,BiomassHarvestedMg_PinuStro,BiomassHarvestedMg_PinuRigi,BiomassHarvestedMg_PinuPung,BiomassHarvestedMg_FrasFirr,BiomassHarvestedMg_PiceRube,BiomassHarvestedMg_PinuEnch,
55, 5, PineShelterwood, 736, 1009, 2679, 75568.6875, 0, 10, 0, 106, 0, 0, 0, 4, 4, 50, 64, 0, 69, 6, 2, 7, 1, 5, 36, 61, 34, 6, 6, 76, 101, 46, 0, 1, 107, 33, 47, 28, 565, 31, 36, 0, 7, 0, 0, 0, 25, 720, 271, 0, 0, 0, 0, 1123, 0, 3.5, 0, 707.0625, 0, 0, 0, 1.25, 2.0625, 25.8125, 225.1875, 0, 23.0625, 6.5625, 1, 2.1875, 0.5625, 1.625, 53.125, 1381.3125, 54.25, 2.125, 8.5625, 30.75, 117.5, 28.875, 0, 0.3125, 5448.625, 596.75, 71.125, 26.5625, 24836.1875, 161.75, 50.4375, 0, 10.0625, 0, 0, 0, 206.9375, 15497.375, 9364.6875, 0, 0, 0, 0, 7372.5625, 
55, 6, SelectiveOakHarvest, 81, 15, 615, 11056.5625, 1, 0, 0, 2, 8, 0, 0, 2, 0, 14, 44, 0, 0, 0, 1, 0, 0, 0, 0, 3, 0, 0, 0, 4, 0, 0, 0, 0, 61, 105, 0, 78, 263, 24, 1, 1, 1, 0, 0, 0, 0, 0, 16, 0, 0, 0, 0, 1, 0.3125, 0, 0, 1, 50.75, 0, 0, 0.625, 0, 10.1875, 235.1875, 0, 0, 0, 0.3125, 0, 0, 0, 0, 7.625, 0, 0, 0, 1.375, 0, 0, 0, 0, 1151.625, 2124.75, 0, 1026.3125, 6135.25, 114.375, 6.1875, 0.4375, 0.8125, 0, 0, 0, 0, 0, 175.625, 0, 0, 0, 0, 1.3125, 
55, 6, PineShelterwood, 131, 210, 333, 19148.875, 0, 11, 0, 17, 0, 0, 0, 4, 0, 2, 5, 0, 11, 0, 0, 5, 0, 1, 4, 15, 2, 6, 1, 16, 31, 9, 0, 0, 25, 8, 3, 20, 210, 2, 0, 3, 6, 0, 0, 0, 3, 18, 77, 0, 0, 0, 0, 28, 0, 4.0625, 0, 131, 0, 0, 0, 3.625, 0, 0.875, 2.6875, 0, 8.25, 0, 0, 1.6875, 0, 2.125, 34.9375, 377.8125, 2.5625, 1.875, 0.1875, 11.1875, 35.875, 52.9375, 0, 0, 175.6875, 49.5625, 10.3125, 22.625, 14076.125, 7.4375, 0, 1.625, 7.75, 0, 0, 0, 268.5625, 637.3125, 1673.25, 0, 0, 0, 0, 331.6875, 
55, 7, SelectiveOakHarvest, 7, 17, 58, 1677.375, 0, 1, 0, 7, 0, 0, 0, 0, 0, 5, 4, 0, 0, 0, 1, 0, 0, 0, 2, 1, 0, 0, 0, 0, 5, 0, 0, 0, 11, 9, 2, 2, 18, 2, 0, 0, 0, 0, 0, 0, 0, 1, 4, 0, 0, 0, 0, 0, 0, 0.4375, 0, 35.125, 0, 0, 0, 0, 0, 5.9375, 32.625, 0, 0, 0, 0.3125, 0, 0, 0, 1.5625, 229, 0, 0, 0, 0, 14.4375, 0, 0, 0, 256.0625, 193.9375, 13.4375, 12.875, 479.1875, 12.125, 0, 0, 0, 0, 0, 0, 0, 12, 97.4375, 0, 0, 0, 0, 0, 
55, 7, PineShelterwood, 6, 7, 18, 330.3125, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0.375, 0, 0, 0, 0, 0, 0.3125, 0.375, 0, 0.625, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.625, 0, 0.375, 237.1875, 0, 0, 0, 0, 0, 0, 0, 0, 0, 87.75, 0, 0, 0, 0, 0, 
60, 1, SelectiveOakHarvest, 2, 1, 22, 106.4375, 0, 0, 0, 1, 1, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 4, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 1, 0, 0, 0, 1.125, 4.75, 0, 0, 0, 0, 1.5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19.875, 0, 0, 7.625, 38.25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31.375, 0, 0, 0, 0, 0.8125, 
60, 1, PineShelterwood, 2, 15, 1, 1320.5625, 0, 2, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 2, 1, 0, 0, 3, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 1, 0, 0, 0, 0, 0, 0, 0.6875, 0, 4.5, 0, 0, 0, 0.3125, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.9375, 0, 0, 1.25, 32.25, 7.375, 0, 0, 524.8125, 0, 14.75, 0, 0, 0, 0, 0, 0, 0, 0, 0, 64.625, 0, 3.5625, 0, 0, 0, 0, 0, 
60, 2, SelectiveOakHarvest, 23, 14, 196, 2045.75, 0, 0, 0, 3, 2, 0, 0, 0, 0, 7, 14, 0, 1, 0, 0, 2, 2, 1, 0, 1, 0, 0, 1, 1, 3, 0, 0, 0, 34, 23, 18, 13, 59, 19, 0, 0, 1, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 2.875, 8.4375, 0, 0, 0, 0, 4.3125, 35.5, 0, 0.375, 0, 0, 0.625, 0.8125, 0.3125, 0, 1.5, 0, 0, 0.25, 0.3125, 1.125, 0, 0, 0, 444.625, 536.8125, 53.0625, 67.9375, 818.9375, 12.3125, 0, 0, 1.3125, 0, 0, 0, 0, 0, 45.625, 0, 0, 0, 0, 0, 
60, 2, PineShelterwood, 22, 40, 54, 1168, 0, 0, 0, 3, 0, 0, 0, 0, 0, 1, 1, 0, 6, 0, 0, 0, 0, 0, 0, 3, 1, 0, 0, 3, 8, 0, 0, 0, 4, 2, 2, 1, 10, 1, 0, 0, 1, 0, 0, 0, 3, 14, 10, 0, 0, 0, 0, 20, 0, 0, 0, 2.0625, 0, 0, 0, 0, 0, 0.5625, 0.4375, 0, 2.1875, 0, 0, 0, 0, 0, 0, 6.1875, 1.75, 0, 0, 1.1875, 2.8125, 0, 0, 0, 6.375, 4.5, 1.1875, 0.5625, 675.875, 1.8125, 0, 0, 1, 0, 0, 0, 4.875, 210.375, 113, 0, 0, 0, 0, 93.75, 
60, 3, SelectiveOakHarvest, 5, 0, 34, 535.0625, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 6, 1, 2, 18, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.1875, 0.6875, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.3125, 128.0625, 0.3125, 17.375, 375.75, 7.375, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
60, 3, PineShelterwood, 1, 2, 2, 5.875, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.3125, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.875, 0, 0, 0, 0, 0, 2.3125, 0, 0, 0, 0, 1.1875, 
60, 4, SelectiveOakHarvest, 2325, 1325, 17307, 321670.75, 2, 46, 3, 282, 291, 4, 0, 45, 41, 713, 1558, 5, 88, 3, 37, 35, 19, 16, 35, 89, 0, 7, 21, 194, 283, 37, 0, 0, 2337, 2520, 216, 1729, 6053, 763, 121, 31, 32, 0, 0, 0, 35, 68, 754, 0, 0, 0, 0, 119, 2.1875, 32.5, 1.5, 2160.4375, 1939.3125, 1.25, 0, 160.125, 316.375, 783.5625, 6172.125, 26.5, 54.625, 6.0625, 38.1875, 12.125, 106.9375, 7, 107.25, 5895.3125, 0, 3.125, 12.5625, 250.0625, 483, 67.5, 0, 0, 53796.8125, 61313.8125, 2026.375, 23747.75, 138395.0625, 2679.625, 1527.0625, 71, 137.5, 0, 0, 0, 763.9375, 783.375, 7264.5625, 0, 0, 0, 0, 257, 
60, 4, PineShelterwood, 2282, 6781, 7475, 567882.9375, 0, 31, 21, 1093, 2, 0, 0, 88, 6, 141, 220, 0, 384, 39, 12, 151, 1, 39, 164, 563, 100, 13, 74, 436, 936, 214, 0, 1, 731, 352, 220, 139, 2053, 144, 85, 66, 108, 0, 0, 0, 207, 1763, 1192, 0, 0, 0, 0, 2467, 0, 14.875, 108.1875, 16039.875, 0.6875, 0, 0, 827.0625, 3.125, 2357.5625, 1834.4375, 0, 449.375, 451.4375, 9.875, 228.1875, 0.3125, 13.9375, 847.25, 51870.1875, 879.8125, 117.8125, 189.5, 1186.4375, 5501.125, 659.375, 0, 0.3125, 66287.25, 24277.5625, 1918.0625, 2524.125, 116039.25, 1081.625, 239.75, 185.25, 1160.625, 0, 0, 0, 5513.625, 37305.375, 24553.5625, 0, 0, 0, 0, 16427.5, 
60, 5, SelectiveOakHarvest, 733, 266, 6206, 99671.8125, 0, 5, 0, 53, 60, 0, 0, 4, 13, 368, 638, 2, 37, 0, 3, 8, 1, 13, 8, 10, 1, 1, 3, 33, 66, 5, 0, 0, 963, 1040, 46, 298, 2015, 237, 159, 3, 10, 0, 0, 0, 3, 38, 226, 0, 0, 0, 0, 102, 0, 2.25, 0, 103, 305.375, 0, 0, 1.3125, 127.0625, 292.625, 2066.9375, 10.0625, 12.9375, 0, 1.4375, 2.6875, 0.375, 4.5625, 11.25, 21.625, 0.6875, 0.375, 0.75, 15.125, 89.5, 2.0625, 0, 0, 20620, 22403.0625, 839.1875, 3614.6875, 42404.25, 1046.0625, 1821.0625, 1.5, 11.1875, 0, 0, 0, 3.3125, 659.4375, 2574, 0, 0, 0, 0, 316.5, 
60, 5, PineShelterwood, 744, 923, 2857, 51217.625, 0, 6, 1, 66, 0, 0, 0, 4, 2, 42, 49, 0, 73, 3, 3, 9, 1, 3, 24, 48, 35, 4, 3, 77, 103, 40, 0, 3, 99, 35, 67, 19, 557, 25, 40, 1, 7, 0, 0, 0, 31, 768, 296, 0, 0, 0, 0, 1236, 0, 2.25, 2.25, 155.75, 0, 0, 0, 2.625, 32.375, 23.375, 32.6875, 0, 25.5625, 5.9375, 1.0625, 3, 0.5, 1.0625, 29.8125, 609.8125, 45.125, 1.8125, 0.8125, 36.3125, 52.375, 23.25, 0, 1.25, 365.4375, 128.9375, 55.625, 17.4375, 21484.0625, 25.1875, 43.6875, 0.375, 44.875, 0, 0, 0, 128.3125, 12123.5, 5965.375, 0, 0, 0, 0, 7846.9375, 
60, 6, SelectiveOakHarvest, 81, 20, 622, 10492.375, 0, 0, 0, 6, 8, 0, 0, 2, 0, 15, 45, 0, 1, 0, 1, 0, 0, 0, 0, 2, 0, 0, 0, 3, 4, 0, 0, 0, 61, 105, 0, 78, 263, 24, 1, 0, 1, 0, 0, 0, 0, 0, 21, 0, 0, 0, 0, 1, 0, 0, 0, 8.1875, 48.0625, 0, 0, 0.625, 0, 11.5625, 226.1875, 0, 0.375, 0, 0.6875, 0, 0, 0, 0, 6.0625, 0, 0, 0, 1.375, 1.375, 0, 0, 0, 1085.1875, 1998.8125, 0, 1056.625, 5633.6875, 99.625, 6.0625, 0, 0.875, 0, 0, 0, 0, 0, 286.0625, 0, 0, 0, 0, 1.375, 
60, 6, PineShelterwood, 131, 191, 342, 13675.6875, 0, 10, 0, 16, 0, 0, 0, 4, 0, 4, 11, 0, 10, 0, 1, 2, 0, 0, 7, 4, 1, 3, 1, 27, 23, 5, 0, 0, 15, 10, 3, 19, 210, 5, 0, 0, 4, 0, 0, 0, 6, 18, 83, 0, 0, 0, 0, 31, 0, 3.9375, 0, 16.625, 0, 0, 0, 2.9375, 0, 1.75, 6.75, 0, 3.625, 0, 0.5625, 0.6875, 0, 0, 10.3125, 9.3125, 1.875, 1, 0.25, 11, 7.875, 1.8125, 0, 0, 28.125, 17.75, 3.5, 24.1875, 11579.625, 4, 0, 0, 7.6875, 0, 0, 0, 10.25, 277.3125, 1233.375, 0, 0, 0, 0, 233.75, 
60, 7, SelectiveOakHarvest, 10, 132, 90, 8699.1875, 0, 0, 3, 43, 1, 0, 0, 3, 0, 9, 4, 0, 0, 1, 0, 0, 0, 9, 0, 14, 0, 0, 7, 9, 25, 0, 0, 0, 10, 18, 2, 8, 30, 1, 0, 9, 4, 0, 0, 0, 5, 1, 6, 0, 0, 0, 0, 0, 0, 0, 11.8125, 908.1875, 5.8125, 0, 0, 15, 0, 171.1875, 115.5625, 0, 0, 1.625, 0, 0, 0, 5.5625, 0, 1623.3125, 0, 0, 36.8125, 23.5625, 182.125, 0, 0, 0, 577.125, 419.4375, 7.875, 157.5625, 1452.625, 6.3125, 0, 26.625, 4.125, 0, 0, 0, 26.1875, 6.75, 49.0625, 0, 0, 0, 0, 0, 
60, 7, PineShelterwood, 6, 8, 19, 291.125, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 1, 12, 1, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.375, 0, 0, 0, 0.375, 0, 0, 0, 0, 0, 0, 1.9375, 0, 0, 0, 0.375, 0.625, 0, 0, 0, 0, 0, 0, 0.625, 219.25, 0.3125, 0, 0, 0, 0, 0, 0, 0, 0, 60.625, 0, 0, 0, 0, 0, 
65, 1, SelectiveOakHarvest, 2, 13, 14, 492.5, 0, 0, 0, 5, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 4, 1, 0, 0, 0, 3, 1, 0, 4, 4, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 71, 0, 0, 0, 0, 0, 1.125, 0, 0, 2.375, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.125, 21.5, 2.0625, 0, 0, 0, 60.375, 6.1875, 0, 186.125, 32.5625, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
65, 1, PineShelterwood, 2, 2, 1, 28.5, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 2.75, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 0, 0, 0, 0, 0, 
65, 2, SelectiveOakHarvest, 22, 13, 170, 2591.625, 0, 2, 0, 5, 0, 0, 0, 0, 0, 4, 9, 0, 1, 0, 0, 0, 2, 0, 0, 1, 0, 1, 1, 0, 2, 0, 0, 0, 30, 18, 12, 13, 61, 17, 0, 0, 0, 0, 0, 0, 0, 1, 3, 0, 0, 0, 0, 0, 0, 1, 0, 25.625, 0, 0, 0, 0, 0, 2.3125, 19.6875, 0, 0.3125, 0, 0, 0, 0.8125, 0, 0, 264.3125, 0, 0.3125, 0.25, 0, 12.1875, 0, 0, 0, 344.3125, 495, 16.1875, 64.75, 978.75, 19.1875, 0, 0, 0, 0, 0, 0, 0, 13.125, 29.5, 0, 0, 0, 0, 0, 
65, 2, PineShelterwood, 30, 318, 75, 19463, 0, 13, 0, 32, 0, 0, 0, 0, 0, 10, 15, 0, 16, 0, 0, 1, 0, 1, 11, 14, 15, 2, 0, 23, 38, 12, 0, 0, 23, 22, 27, 4, 18, 7, 7, 2, 2, 0, 0, 0, 21, 21, 11, 0, 0, 0, 0, 25, 0, 5.4375, 0, 282.625, 0, 0, 0, 0, 0, 61.5, 225.625, 0, 5.3125, 0, 0, 0.3125, 0, 0.3125, 84.4375, 914.0625, 609.125, 0.625, 0, 36.6875, 161.4375, 83.125, 0, 0, 1343.5625, 1827.9375, 1108.875, 16.3125, 994.8125, 62.875, 48.875, 5.8125, 4, 0, 0, 0, 788.125, 2689.375, 304.5, 0, 0, 0, 0, 120.3125, 
65, 3, SelectiveOakHarvest, 5, 0, 33, 437.5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 6, 1, 2, 16, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.1875, 0.8125, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.0625, 103.4375, 0.375, 15.0625, 305.5, 7.0625, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
65, 3, PineShelterwood, 1, 4, 1, 6.3125, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0.3125, 0, 0, 0, 0, 0.3125, 0, 0, 0, 0, 0, 0.625, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.3125, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.1875, 
65, 4, SelectiveOakHarvest, 2315, 1017, 16716, 269386.4375, 2, 42, 2, 203, 285, 3, 1, 30, 50, 785, 1652, 7, 78, 3, 31, 36, 12, 20, 28, 55, 3, 7, 17, 154, 209, 31, 0, 2, 2205, 2389, 208, 1711, 5886, 740, 111, 18, 25, 0, 0, 0, 17, 22, 535, 0, 0, 0, 0, 118, 0.625, 17.1875, 1.625, 504.875, 1761.8125, 1, 0.3125, 10.4375, 279.375, 768.9375, 5586.4375, 28, 28.8125, 3, 14.625, 12.1875, 7.875, 7.25, 49.875, 793.6875, 2.3125, 2.9375, 4.625, 59, 140.1875, 15.1875, 0, 0.6875, 44280.9375, 52292.75, 1560.25, 23188.25, 124612.5, 2034.1875, 1303.625, 10.6875, 24.625, 0, 0, 0, 160.6875, 231.1875, 7523.125, 0, 0, 0, 0, 194.3125, 
65, 4, PineShelterwood, 2202, 3081, 7100, 240813, 0, 43, 4, 331, 4, 1, 0, 25, 5, 94, 116, 0, 270, 10, 6, 58, 2, 42, 94, 168, 52, 12, 41, 237, 351, 137, 0, 1, 338, 115, 85, 136, 2084, 73, 76, 17, 60, 0, 0, 0, 77, 1368, 887, 0, 0, 0, 0, 2761, 0, 19.25, 2.6875, 1260.25, 1.75, 0.3125, 0, 17.9375, 2.625, 52.5, 114.125, 0, 97.75, 25.1875, 3.25, 20.9375, 1.0625, 16.625, 293.75, 5886.375, 121.0625, 5.75, 11.5625, 134.3125, 221.5625, 116.5, 0, 1.3125, 2973.9375, 1575.4375, 145.4375, 689.75, 131424.6875, 144.9375, 276, 26.875, 386.9375, 0, 0, 0, 805.5, 28067.375, 35254.6875, 0, 0, 0, 0, 15159.75, 
65, 5, SelectiveOakHarvest, 734, 267, 5884, 94155.8125, 0, 1, 2, 50, 60, 1, 0, 5, 14, 389, 613, 2, 28, 2, 2, 13, 1, 6, 4, 17, 1, 1, 0, 49, 63, 7, 0, 0, 936, 1020, 43, 301, 1983, 167, 86, 0, 11, 0, 0, 0, 4, 23, 133, 0, 0, 0, 0, 113, 0, 0.3125, 1.125, 58.75, 288.25, 0.3125, 0, 1.625, 98.6875, 245.25, 1506.3125, 7.9375, 9.5625, 3.375, 0.8125, 4.375, 0.4375, 2.5, 3.75, 63.25, 0.375, 0.3125, 0, 17.75, 23.5625, 2.6875, 0, 0, 19130.3125, 21542.0625, 625.125, 3789, 43170.5625, 428.5, 419.3125, 0, 10.25, 0, 0, 0, 3.5, 342.3125, 1870.625, 0, 0, 0, 0, 274.75, 
65, 5, PineShelterwood, 733, 1089, 2718, 55366.125, 1, 17, 0, 99, 0, 0, 0, 10, 2, 50, 77, 0, 90, 2, 1, 10, 0, 3, 25, 46, 25, 5, 5, 86, 143, 61, 0, 3, 102, 45, 44, 20, 611, 33, 43, 5, 11, 0, 0, 0, 25, 550, 242, 0, 0, 0, 0, 1315, 0.5, 9.75, 0, 241.125, 0, 0, 0, 18.875, 0.75, 24.125, 64.6875, 0, 30.1875, 3.6875, 0.5, 3.25, 0, 1.625, 51.875, 611.3125, 29.75, 2.6875, 1.25, 32.6875, 62.5, 33.8125, 0, 1.625, 1121.8125, 331, 91.625, 64.125, 27619.875, 93, 123.625, 12.4375, 70.8125, 0, 0, 0, 71.9375, 7187.75, 7174.125, 0, 0, 0, 0, 6970.5, 
65, 6, SelectiveOakHarvest, 79, 26, 574, 8999.25, 0, 0, 0, 5, 8, 0, 0, 1, 0, 15, 43, 0, 2, 0, 2, 1, 0, 1, 1, 3, 0, 0, 0, 3, 6, 0, 0, 0, 55, 101, 0, 75, 244, 23, 1, 1, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 5.9375, 43.1875, 0, 0, 0.375, 0, 11.625, 206.3125, 0, 0.75, 0, 0.875, 0.4375, 0, 0.3125, 0.6875, 5, 0, 0, 0, 1.25, 1.875, 0, 0, 0, 938.4375, 1752.875, 0, 1012.3125, 4795.4375, 79.75, 5.75, 0.875, 0, 0, 0, 0, 0, 0, 116.8125, 0, 0, 0, 0, 0, 
65, 6, PineShelterwood, 118, 198, 285, 11818.0625, 0, 11, 0, 24, 0, 0, 0, 2, 0, 6, 13, 0, 9, 0, 1, 5, 0, 0, 7, 7, 1, 5, 3, 19, 32, 3, 0, 0, 22, 3, 5, 12, 207, 0, 0, 0, 3, 0, 0, 0, 5, 6, 46, 0, 0, 0, 0, 26, 0, 4.75, 0, 26.0625, 0, 0, 0, 0.6875, 0, 3, 7.9375, 0, 3.1875, 0, 0.5625, 1.75, 0, 0, 9.5, 16.875, 2.75, 1.6875, 0.8125, 7, 11.625, 1.25, 0, 0, 38.75, 3.5625, 7.125, 10.8125, 10198.5, 0, 0, 0, 3.5, 0, 0, 0, 6.625, 100.625, 1058.9375, 0, 0, 0, 0, 120.375, 
65, 7, SelectiveOakHarvest, 10, 17, 85, 1928.5625, 0, 0, 0, 5, 1, 0, 0, 1, 0, 10, 4, 0, 0, 1, 1, 0, 0, 2, 1, 1, 0, 0, 0, 1, 2, 0, 0, 0, 8, 17, 2, 8, 30, 1, 0, 1, 0, 0, 0, 0, 1, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 5.3125, 4.1875, 0, 0, 0.3125, 0, 45.8125, 31.6875, 0, 0, 0.4375, 0.3125, 0, 0, 0.375, 1.4375, 1.5, 0, 0, 0, 0.5, 0.9375, 0, 0, 0, 251.9375, 252.375, 7.8125, 120.1875, 1158.375, 4.4375, 0, 0.5, 0, 0, 0, 0, 1, 0, 26.5, 0, 0, 0, 0, 0, 
